name,link,rating,ico_profile,team,vision,product,date
bitboost,https://icobench.com/ico/bitboost/,4.1,4.8,3.3,2.6,3.3,
brickblock,https://icobench.com/ico/brickblock/,4.0,4.8,3.6,3.9,3.4,
change-bank,https://icobench.com/ico/change-bank/,4.0,4.8,4.0,3.4,3.3,
cindicator,https://icobench.com/ico/cindicator/,4.1,4.8,3.8,3.7,3.6,
clout,https://icobench.com/ico/clout/,3.3,4.8,3.3,2.9,2.1,
cobinhood,https://icobench.com/ico/cobinhood/,4.1,4.8,3.2,4.0,4.0,
crypterium,https://icobench.com/ico/crypterium/,3.8,4.8,3.7,3.7,3.4,
dreamteam,https://icobench.com/ico/dreamteam/,3.9,4.8,3.9,3.7,3.6,
dropdeck,https://icobench.com/ico/dropdeck/,4.3,4.8,3.7,3.4,4.3,
goldmint,https://icobench.com/ico/goldmint/,3.3,4.8,3.2,3.0,2.5,
hive-project,https://icobench.com/ico/hive-project/,4.8,4.8,3.0,3.0,3.0,
insurepal,https://icobench.com/ico/insurepal/,4.0,4.8,4.5,4.0,3.1,
lampix,https://icobench.com/ico/lampix/,4.8,4.8,0,0,0,
micromoney,https://icobench.com/ico/micromoney/,4.0,4.8,4.0,3.7,3.6,
publica,https://icobench.com/ico/publica/,4.3,4.8,4.8,4.0,3.3,
snovio,https://icobench.com/ico/snovio/,4.0,4.8,3.9,3.5,3.2,
thekey,https://icobench.com/ico/thekey/,3.9,4.8,3.7,3.9,3.4,
true-flip,https://icobench.com/ico/true-flip/,4.6,4.8,4.0,4.0,3.0,
aigang,https://icobench.com/ico/aigang/,3.9,4.6,3.6,3.5,3.1,
bitdegree,https://icobench.com/ico/bitdegree/,4.0,4.6,4.0,3.7,3.6,
blackmoon,https://icobench.com/ico/blackmoon/,3.3,4.6,2.3,1.9,1.7,
covesting,https://icobench.com/ico/covesting/,3.4,4.6,3.6,3.4,2.6,
enjin-coin,https://icobench.com/ico/enjin-coin/,4.5,4.6,4.4,4.4,4.3,
gifto,https://icobench.com/ico/gifto/,4.7,4.6,4.6,4.9,4.8,
horizon-state,https://icobench.com/ico/horizon-state/,4.3,4.6,4.0,3.6,4.3,
investy,https://icobench.com/ico/investy/,4.0,4.6,4.0,2.5,3.6,
jibrel-network,https://icobench.com/ico/jibrel-network/,4.5,4.6,4.5,4.6,4.3,
medibloc,https://icobench.com/ico/medibloc/,3.6,4.6,2.7,3.2,2.7,
mybit,https://icobench.com/ico/mybit/,4.6,4.6,0,0,0,
mywish,https://icobench.com/ico/mywish/,3.8,4.6,3.4,3.8,3.5,
nebulas,https://icobench.com/ico/nebulas/,4.6,4.6,0,0,0,
qash-by-quoine,https://icobench.com/ico/qash-by-quoine/,4.2,4.6,4.0,2.0,2.0,
sirin-labs,https://icobench.com/ico/sirin-labs/,3.7,4.6,4.0,3.7,2.9,
sola,https://icobench.com/ico/sola/,4.5,4.6,3.6,4.6,4.6,
swissborg,https://icobench.com/ico/swissborg/,3.7,4.6,3.9,3.7,3.1,
utrust,https://icobench.com/ico/utrust/,4.2,4.6,4.3,3.9,4.1,
anacoin,https://icobench.com/ico/anacoin/,3.7,4.5,3.5,3.4,2.8,
bitjob,https://icobench.com/ico/bitjob/,3.9,4.5,3.0,1.0,3.0,
bonpay,https://icobench.com/ico/bonpay/,4.1,4.5,3.0,3.0,3.0,
climatecoin,https://icobench.com/ico/climatecoin/,4.2,4.5,4.7,4.0,3.5,
databrokerdao,https://icobench.com/ico/databrokerdao/,4.3,4.5,3.5,4.5,4.5,
decentralized-escrow,https://icobench.com/ico/decentralized-escrow/,4.3,4.5,3.9,4.3,4.4,
electroneum,https://icobench.com/ico/electroneum/,4.2,4.5,4.1,3.9,3.3,
fidentiax,https://icobench.com/ico/fidentiax/,3.9,4.5,3.6,3.7,3.0,
gnosis,https://icobench.com/ico/gnosis/,4.5,4.5,5.0,5.0,2.0,
hacken,https://icobench.com/ico/hacken/,4.0,4.5,3.7,3.9,3.7,
indahash,https://icobench.com/ico/indahash/,4.0,4.5,3.8,3.9,3.9,
obsidian,https://icobench.com/ico/obsidian/,4.5,4.5,0,0,0,
robomed-network,https://icobench.com/ico/robomed-network/,3.5,4.5,3.0,2.7,3.0,
sether,https://icobench.com/ico/sether/,4.0,4.5,4.0,4.3,3.3,
social,https://icobench.com/ico/social/,4.0,4.5,2.0,3.0,3.0,
soma,https://icobench.com/ico/soma/,4.0,4.5,4.0,3.0,3.6,
starbase,https://icobench.com/ico/starbase/,3.8,4.5,3.3,2.3,2.3,
suncontract,https://icobench.com/ico/suncontract/,4.1,4.5,3.9,3.0,2.6,
tokenpay,https://icobench.com/ico/tokenpay/,3.7,4.5,3.7,3.4,2.9,
trade-io,https://icobench.com/ico/trade-io/,3.7,4.5,4.2,3.1,3.0,
airtoken,https://icobench.com/ico/airtoken/,4.2,4.4,4.2,4.3,3.7,
bloom,https://icobench.com/ico/bloom/,3.8,4.4,3.1,3.7,3.3,
coinlancer,https://icobench.com/ico/coinlancer/,4.0,4.4,3.0,3.7,3.0,
crypto20,https://icobench.com/ico/crypto20/,4.2,4.4,4.3,4.2,3.8,
datum,https://icobench.com/ico/datum/,3.6,4.4,3.0,2.5,2.0,
eidoo,https://icobench.com/ico/eidoo/,4.6,4.4,4.6,5.0,5.0,
etherparty,https://icobench.com/ico/etherparty/,3.9,4.4,4.0,2.0,2.0,
eventchain,https://icobench.com/ico/eventchain/,3.9,4.4,3.5,3.9,3.2,
fund-yourself-now,https://icobench.com/ico/fund-yourself-now/,3.5,4.4,3.0,2.1,2.0,
global-jobcoin,https://icobench.com/ico/global-jobcoin/,3.9,4.4,3.5,3.9,3.4,
goal-bonanza,https://icobench.com/ico/goal-bonanza/,3.7,4.4,3.3,2.5,2.9,
hero,https://icobench.com/ico/hero/,4.1,4.4,4.2,3.4,3.4,
icon,https://icobench.com/ico/icon/,4.4,4.4,5.0,5.0,3.0,
icos,https://icobench.com/ico/icos/,4.2,4.4,4.1,4.1,3.7,
kickico,https://icobench.com/ico/kickico/,4.4,4.4,4.1,4.4,4.8,
miniapps,https://icobench.com/ico/miniapps/,4.3,4.4,4.0,4.5,3.5,
monetha,https://icobench.com/ico/monetha/,3.9,4.4,3.3,3.9,3.3,
openanx,https://icobench.com/ico/openanx/,4.2,4.4,3.9,3.9,3.9,
paycent,https://icobench.com/ico/paycent/,4.0,4.4,3.0,3.0,3.0,
playkey,https://icobench.com/ico/playkey/,3.8,4.4,2.8,3.6,3.2,
privatix,https://icobench.com/ico/privatix/,3.6,4.4,3.4,2.6,2.6,
propy,https://icobench.com/ico/propy/,4.4,4.4,0,0,0,
realisto,https://icobench.com/ico/realisto/,4.1,4.4,3.5,3.5,4.4,
smartlands,https://icobench.com/ico/smartlands/,4.4,4.4,0,0,0,
sonm,https://icobench.com/ico/sonm/,4.4,4.4,0,0,0,
spectre,https://icobench.com/ico/spectre/,3.5,4.4,3.5,2.6,2.6,
srg,https://icobench.com/ico/srg/,3.5,4.4,3.7,3.0,3.1,
tokenlab,https://icobench.com/ico/tokenlab/,4.1,4.4,3.6,3.6,4.0,
tokenstars-ace,https://icobench.com/ico/tokenstars-ace/,3.5,4.4,2.5,2.2,1.9,
wetrust,https://icobench.com/ico/wetrust/,4.4,4.4,4.0,4.0,4.0,
zonto,https://icobench.com/ico/zonto/,3.9,4.4,3.6,2.6,2.9,
1world,https://icobench.com/ico/1world/,4.0,4.3,2.6,4.0,3.6,
afterschool,https://icobench.com/ico/afterschool/,4.4,4.3,5.0,5.0,4.0,
alis,https://icobench.com/ico/alis/,4.3,4.3,0,0,0,
bitclave,https://icobench.com/ico/bitclave/,3.9,4.3,4.0,3.1,2.3,
blockmason,https://icobench.com/ico/blockmason/,3.6,4.3,1.9,3.3,2.3,
blocktix,https://icobench.com/ico/blocktix/,4.3,4.3,0,0,0,
blockv,https://icobench.com/ico/blockv/,3.5,4.3,3.0,3.0,2.6,
commerceblock,https://icobench.com/ico/commerceblock/,3.8,4.3,4.2,3.6,3.2,
cryptopay,https://icobench.com/ico/cryptopay/,4.2,4.3,4.7,3.8,3.8,
decentraland,https://icobench.com/ico/decentraland/,4.3,4.3,0,0,0,
dentacoin,https://icobench.com/ico/dentacoin/,4.1,4.3,4.0,3.7,3.6,
e-chat,https://icobench.com/ico/e-chat/,3.8,4.3,3.2,3.8,3.2,
esports,https://icobench.com/ico/esports/,3.9,4.3,3.9,3.3,3.3,
ethersportz,https://icobench.com/ico/ethersportz/,4.4,4.3,4.5,4.5,4.5,
farmatrust,https://icobench.com/ico/farmatrust/,4.4,4.3,4.6,4.3,4.2,
gatcoin,https://icobench.com/ico/gatcoin/,4.4,4.3,4.3,4.7,4.3,
geens,https://icobench.com/ico/geens/,3.9,4.3,3.0,2.0,2.0,
just-dating-site,https://icobench.com/ico/just-dating-site/,4.3,4.3,4.0,4.0,4.0,
omisego,https://icobench.com/ico/omisego/,4.4,4.3,5.0,5.0,5.0,
qvolta,https://icobench.com/ico/qvolta/,3.9,4.3,3.0,3.0,2.0,
rega,https://icobench.com/ico/rega/,4.0,4.3,3.9,3.8,3.8,
santiment,https://icobench.com/ico/santiment/,4.3,4.3,0,0,0,
satoshi-brewery,https://icobench.com/ico/satoshi-brewery/,3.5,4.3,3.0,2.4,3.0,
sophiatx,https://icobench.com/ico/sophiatx/,4.3,4.3,0,0,0,
stex,https://icobench.com/ico/stex/,4.3,4.3,0,0,0,
synchrolife,https://icobench.com/ico/synchrolife/,4.3,4.3,0,0,0,
united-traders,https://icobench.com/ico/united-traders/,3.4,4.3,3.5,3.0,2.9,
agrello,https://icobench.com/ico/agrello/,4.1,4.1,0,0,0,
algory-project,https://icobench.com/ico/algory-project/,3.8,4.1,3.8,3.8,3.3,
augur,https://icobench.com/ico/augur/,4.1,4.1,5.0,5.0,2.0,
aventus,https://icobench.com/ico/aventus/,4.1,4.1,3.0,4.0,4.0,
cashaa,https://icobench.com/ico/cashaa/,3.9,4.1,3.7,3.7,3.4,
chainium,https://icobench.com/ico/chainium/,4.3,4.1,4.8,4.8,3.9,
digipulse,https://icobench.com/ico/digipulse/,4.1,4.1,3.7,4.8,3.7,
easymine,https://icobench.com/ico/easymine/,4.1,4.1,0,0,0,
finom,https://icobench.com/ico/finom/,4.0,4.1,4.0,4.0,3.6,
flixxo,https://icobench.com/ico/flixxo/,4.1,4.1,4.0,5.0,4.0,
humaniq,https://icobench.com/ico/humaniq/,4.3,4.1,4.7,4.7,4.5,
meetip,https://icobench.com/ico/meetip/,4.1,4.1,0,0,0,
monaize,https://icobench.com/ico/monaize/,3.2,4.1,2.0,2.9,2.7,
prosense,https://icobench.com/ico/prosense/,3.7,4.1,4.1,3.3,3.0,
pylon-network,https://icobench.com/ico/pylon-network/,3.8,4.1,3.0,3.0,1.0,
quantstamp,https://icobench.com/ico/quantstamp/,4.2,4.1,4.4,4.4,4.3,
request-network,https://icobench.com/ico/request-network/,4.1,4.1,5.0,5.0,5.0,
the-divi-project,https://icobench.com/ico/the-divi-project/,4.1,4.1,0,0,0,
tierion,https://icobench.com/ico/tierion/,4.1,4.1,0,0,0,
viuly,https://icobench.com/ico/viuly/,3.6,4.1,1.0,3.0,1.0,
zap-store,https://icobench.com/ico/zap-store/,4.1,4.1,5.0,4.0,3.0,
adex,https://icobench.com/ico/adex/,4.0,4.0,0,0,0,
adpump,https://icobench.com/ico/adpump/,4.0,4.0,0,0,0,
arker,https://icobench.com/ico/arker/,4.0,4.0,4.0,4.0,4.0,
b2bx,https://icobench.com/ico/b2bx/,3.3,4.0,2.7,2.6,3.3,
bank-of-memories,https://icobench.com/ico/bank-of-memories/,3.3,4.0,2.5,2.5,2.0,
blockcat,https://icobench.com/ico/blockcat/,4.0,4.0,5.0,5.0,3.0,
cartaxi,https://icobench.com/ico/cartaxi/,3.4,4.0,3.2,2.2,2.0,
clearpoll,https://icobench.com/ico/clearpoll/,4.1,4.0,4.5,4.5,4.0,
dao-casino,https://icobench.com/ico/dao-casino/,4.1,4.0,4.6,4.8,4.8,
emphy,https://icobench.com/ico/emphy/,4.0,4.0,0,0,0,
ethersport,https://icobench.com/ico/ethersport/,4.0,4.0,0,0,0,
exscudo,https://icobench.com/ico/exscudo/,4.0,4.0,0,0,0,
finshi-capital,https://icobench.com/ico/finshi-capital/,4.0,4.0,0,0,0,
genesis-vision,https://icobench.com/ico/genesis-vision/,3.7,4.0,3.7,3.7,3.4,
giga-watt,https://icobench.com/ico/giga-watt/,3.6,4.0,4.0,2.5,3.0,
indicoin,https://icobench.com/ico/indicoin/,3.7,4.0,4.0,2.0,3.0,
indorse,https://icobench.com/ico/indorse/,4.0,4.0,0,0,0,
intelligent-trading-technologies,https://icobench.com/ico/intelligent-trading-technologies/,4.0,4.0,0,0,0,
karma,https://icobench.com/ico/karma/,3.7,4.0,3.0,3.0,3.0,
mega-x,https://icobench.com/ico/mega-x/,3.4,4.0,3.6,2.4,1.6,
opus,https://icobench.com/ico/opus/,4.0,4.0,0,0,0,
papyrus,https://icobench.com/ico/papyrus/,3.8,4.0,3.0,3.0,3.0,
popultrade,https://icobench.com/ico/popultrade/,3.0,4.0,3.0,2.5,2.3,
reftoken,https://icobench.com/ico/reftoken/,3.7,4.0,2.0,3.0,2.0,
silent-notary,https://icobench.com/ico/silent-notary/,4.0,4.0,0,0,0,
snip,https://icobench.com/ico/snip/,4.0,4.0,0,0,0,
spectiv,https://icobench.com/ico/spectiv/,3.1,4.0,2.8,2.9,2.4,
universa,https://icobench.com/ico/universa/,4.1,4.0,5.0,5.0,5.0,
verifyunion,https://icobench.com/ico/verifyunion/,4.0,4.0,0,0,0,
viso,https://icobench.com/ico/viso/,4.0,4.0,0,0,0,
wabi,https://icobench.com/ico/wabi/,4.1,4.0,3.9,4.5,4.2,
adshares,https://icobench.com/ico/adshares/,3.5,3.9,3.0,3.0,3.0,
astronaut,https://icobench.com/ico/astronaut/,3.7,3.9,4.4,3.1,3.0,
authoreon,https://icobench.com/ico/authoreon/,3.2,3.9,2.5,2.9,2.2,
axpire,https://icobench.com/ico/axpire/,3.9,3.9,0,0,0,
bactoalarm,https://icobench.com/ico/bactoalarm/,3.8,3.9,3.0,5.0,2.0,
beluga-pay,https://icobench.com/ico/beluga-pay/,3.4,3.9,3.6,3.0,2.8,
betrium,https://icobench.com/ico/betrium/,3.6,3.9,3.4,3.9,3.2,
blockbid,https://icobench.com/ico/blockbid/,3.8,3.9,3.0,4.0,4.0,
cofound-it,https://icobench.com/ico/cofound-it/,3.9,3.9,0,0,0,
coppay,https://icobench.com/ico/coppay/,3.8,3.9,3.8,3.5,4.0,
diamond-guard,https://icobench.com/ico/diamond-guard/,3.6,3.9,2.6,4.2,2.4,
district0x,https://icobench.com/ico/district0x/,4.0,3.9,4.0,5.0,5.0,
everex,https://icobench.com/ico/everex/,4.0,3.9,4.6,4.6,4.1,
farad,https://icobench.com/ico/farad/,3.9,3.9,0,0,0,
flyp-me,https://icobench.com/ico/flyp-me/,3.9,3.9,0,0,0,
godzillion,https://icobench.com/ico/godzillion/,3.8,3.9,3.1,4.5,3.5,
guts-tickets,https://icobench.com/ico/guts-tickets/,3.9,3.9,0,0,0,
hash-rush,https://icobench.com/ico/hash-rush/,3.9,3.9,0,0,0,
hut34-project,https://icobench.com/ico/hut34-project/,3.6,3.9,3.7,3.0,3.1,
ice-rock-mining,https://icobench.com/ico/ice-rock-mining/,3.0,3.9,2.4,2.5,2.2,
iex-ec,https://icobench.com/ico/iex-ec/,3.9,3.9,0,0,0,
lamden,https://icobench.com/ico/lamden/,4.1,3.9,4.4,4.2,4.2,
lh-crypto,https://icobench.com/ico/lh-crypto/,3.9,3.9,4.0,4.0,4.0,
madnetwork,https://icobench.com/ico/madnetwork/,3.8,3.9,3.6,4.0,3.6,
narrative,https://icobench.com/ico/narrative/,3.7,3.9,3.7,4.0,2.8,
nitro,https://icobench.com/ico/nitro/,3.9,3.9,3.4,4.0,4.0,
paragon-coin,https://icobench.com/ico/paragon-coin/,3.6,3.9,3.0,1.0,1.0,
paypie,https://icobench.com/ico/paypie/,4.0,3.9,4.0,5.0,4.0,
proof-suite,https://icobench.com/ico/proof-suite/,3.8,3.9,3.5,3.9,3.5,
qchain,https://icobench.com/ico/qchain/,3.9,3.9,0,0,0,
real,https://icobench.com/ico/real/,3.9,3.9,4.0,3.9,3.9,
rockchain,https://icobench.com/ico/rockchain/,3.9,3.9,3.8,3.4,4.5,
singularitynet,https://icobench.com/ico/singularitynet/,4.2,3.9,4.5,4.7,3.9,
substratum,https://icobench.com/ico/substratum/,3.7,3.9,3.0,3.0,2.0,
synthium-health,https://icobench.com/ico/synthium-health/,3.9,3.9,4.0,4.0,4.0,
taas,https://icobench.com/ico/taas/,4.2,3.9,4.8,4.8,4.8,
ties-network,https://icobench.com/ico/ties-network/,3.7,3.9,3.3,3.3,3.3,
verif-y,https://icobench.com/ico/verif-y/,3.9,3.9,0,0,0,
atb-coin,https://icobench.com/ico/atb-coin/,3.8,3.8,0,0,0,
bitbounce,https://icobench.com/ico/bitbounce/,3.8,3.8,0,0,0,
bitcoen,https://icobench.com/ico/bitcoen/,3.8,3.8,0,0,0,
casper,https://icobench.com/ico/casper/,3.8,3.8,0,0,0,
crystal-clear,https://icobench.com/ico/crystal-clear/,3.6,3.8,3.0,3.0,3.0,
cybermiles,https://icobench.com/ico/cybermiles/,3.8,3.8,0,0,0,
darfchain,https://icobench.com/ico/darfchain/,3.7,3.8,2.0,4.0,4.0,
eloplay,https://icobench.com/ico/eloplay/,3.8,3.8,0,0,0,
enigma-catalyst,https://icobench.com/ico/enigma-catalyst/,3.4,3.8,2.3,4.2,2.3,
envion,https://icobench.com/ico/envion/,3.7,3.8,3.9,3.5,3.4,
firstblood,https://icobench.com/ico/firstblood/,3.8,3.8,4.0,4.0,4.0,
genaro,https://icobench.com/ico/genaro/,3.8,3.8,0,0,0,
investfeed,https://icobench.com/ico/investfeed/,3.8,3.8,3.0,4.0,4.0,
latium,https://icobench.com/ico/latium/,3.6,3.8,3.0,3.0,3.0,
lordmancer-ii,https://icobench.com/ico/lordmancer-ii/,3.7,3.8,3.7,3.7,3.5,
mindsports,https://icobench.com/ico/mindsports/,3.6,3.8,3.0,3.0,3.0,
mirocana,https://icobench.com/ico/mirocana/,3.2,3.8,2.6,2.0,2.2,
neo,https://icobench.com/ico/neo/,4.3,3.8,5.0,5.0,5.0,
neufund,https://icobench.com/ico/neufund/,3.8,3.8,0,0,0,
qtum,https://icobench.com/ico/qtum/,4.0,3.8,4.6,4.6,4.6,
rex,https://icobench.com/ico/rex/,3.8,3.8,4.0,4.0,4.0,
sense,https://icobench.com/ico/sense/,3.7,3.8,3.3,4.3,3.3,
seratio,https://icobench.com/ico/seratio/,3.8,3.8,0,0,0,
tokens-net,https://icobench.com/ico/tokens-net/,3.5,3.8,4.2,3.5,1.8,
vezt,https://icobench.com/ico/vezt/,3.7,3.8,2.0,4.0,4.0,
wala-financial-platform,https://icobench.com/ico/wala-financial-platform/,3.9,3.8,5.0,4.0,4.0,
worldwide-asset-exchange,https://icobench.com/ico/worldwide-asset-exchange/,3.7,3.8,2.0,5.0,3.0,
4new,https://icobench.com/ico/4new/,3.7,3.6,3.7,3.7,3.7,
cash-poker-pro,https://icobench.com/ico/cash-poker-pro/,3.4,3.6,3.0,3.0,3.0,
crypto-tickets,https://icobench.com/ico/crypto-tickets/,3.8,3.6,3.9,3.9,3.8,
cybertrust,https://icobench.com/ico/cybertrust/,3.8,3.6,4.0,3.9,3.8,
dopameme,https://icobench.com/ico/dopameme/,3.9,3.6,5.0,5.0,4.0,
drac,https://icobench.com/ico/drac/,3.6,3.6,0,0,0,
eos,https://icobench.com/ico/eos/,4.0,3.6,5.0,5.0,4.6,
etherecash,https://icobench.com/ico/etherecash/,3.6,3.6,0,0,0,
fiinu,https://icobench.com/ico/fiinu/,3.5,3.6,3.0,3.0,3.0,
golem,https://icobench.com/ico/golem/,3.6,3.6,0,0,0,
hdac,https://icobench.com/ico/hdac/,3.9,3.6,5.0,5.0,5.0,
linkercoin,https://icobench.com/ico/linkercoin/,3.3,3.6,3.7,3.1,2.3,
loci-coin,https://icobench.com/ico/loci-coin/,3.3,3.6,3.4,3.0,2.4,
maecenas,https://icobench.com/ico/maecenas/,3.6,3.6,0,0,0,
matchpool,https://icobench.com/ico/matchpool/,3.6,3.6,3.0,4.0,4.0,
matryx,https://icobench.com/ico/matryx/,3.6,3.6,0,0,0,
mito,https://icobench.com/ico/mito/,3.5,3.6,3.3,3.5,3.0,
next-exchange,https://icobench.com/ico/next-exchange/,4.0,3.6,4.5,4.7,3.7,
nimfamoney,https://icobench.com/ico/nimfamoney/,3.6,3.6,0,0,0,
nova-blitz,https://icobench.com/ico/nova-blitz/,3.7,3.6,4.0,4.0,4.0,
revain,https://icobench.com/ico/revain/,3.6,3.6,0,0,0,
solar-dao,https://icobench.com/ico/solar-dao/,3.6,3.6,0,0,0,
spankchain,https://icobench.com/ico/spankchain/,3.5,3.6,4.0,4.0,2.0,
tigereum,https://icobench.com/ico/tigereum/,4.0,3.6,5.0,5.0,5.0,
wireline,https://icobench.com/ico/wireline/,3.6,3.6,0,0,0,
worldcore,https://icobench.com/ico/worldcore/,3.6,3.6,3.8,3.6,3.6,
zabercoin,https://icobench.com/ico/zabercoin/,3.7,3.6,4.0,4.0,4.0,
zloadr,https://icobench.com/ico/zloadr/,3.2,3.6,2.0,2.0,1.0,
angel-token,https://icobench.com/ico/angel-token/,3.5,3.5,0,0,0,
anryze,https://icobench.com/ico/anryze/,4.0,3.5,4.6,4.6,4.1,
bancor,https://icobench.com/ico/bancor/,3.7,3.5,5.0,5.0,5.0,
betmaster,https://icobench.com/ico/betmaster/,3.5,3.5,3.6,3.6,3.4,
bftoken,https://icobench.com/ico/bftoken/,3.5,3.5,0,0,0,
binary,https://icobench.com/ico/binary/,3.5,3.5,0,0,0,
canya,https://icobench.com/ico/canya/,3.3,3.5,3.0,3.6,2.4,
civic,https://icobench.com/ico/civic/,3.6,3.5,4.0,5.0,5.0,
confideal,https://icobench.com/ico/confideal/,3.5,3.5,4.1,3.2,3.3,
corion-platform,https://icobench.com/ico/corion-platform/,3.5,3.5,0,0,0,
coss,https://icobench.com/ico/coss/,3.5,3.5,0,0,0,
crypto-improvement-fund,https://icobench.com/ico/crypto-improvement-fund/,3.7,3.5,4.0,4.0,4.0,
esr-wallet,https://icobench.com/ico/esr-wallet/,3.5,3.5,0,0,0,
heartbout,https://icobench.com/ico/heartbout/,3.5,3.5,3.0,4.0,4.0,
hellogold,https://icobench.com/ico/hellogold/,3.5,3.5,0,0,0,
honestis-network,https://icobench.com/ico/honestis-network/,3.5,3.5,0,0,0,
hubii-network,https://icobench.com/ico/hubii-network/,3.5,3.5,0,0,0,
karma-international,https://icobench.com/ico/karma-international/,3.5,3.5,4.0,3.0,3.0,
levelnet,https://icobench.com/ico/levelnet/,3.5,3.5,0,0,0,
nimiq,https://icobench.com/ico/nimiq/,3.6,3.5,4.0,5.0,5.0,
pluscoin-ico,https://icobench.com/ico/pluscoin-ico/,3.6,3.5,4.0,4.0,4.0,
quantum,https://icobench.com/ico/quantum/,3.5,3.5,0,0,0,
rivetz,https://icobench.com/ico/rivetz/,3.5,3.5,3.0,4.0,3.0,
selfkey,https://icobench.com/ico/selfkey/,3.9,3.5,4.0,4.4,4.0,
tap-project,https://icobench.com/ico/tap-project/,3.5,3.5,0,0,0,
token-security-scheme,https://icobench.com/ico/token-security-scheme/,3.5,3.5,0,0,0,
trippki,https://icobench.com/ico/trippki/,3.5,3.5,0,0,0,
0x,https://icobench.com/ico/0x/,3.5,3.4,4.0,4.0,4.0,
ahoolee,https://icobench.com/ico/ahoolee/,3.4,3.4,0,0,0,
assetron-energy,https://icobench.com/ico/assetron-energy/,3.4,3.4,0,0,0,
athena,https://icobench.com/ico/athena/,3.4,3.4,0,0,0,
authenticid,https://icobench.com/ico/authenticid/,3.4,3.4,0,0,0,
ccore,https://icobench.com/ico/ccore/,3.1,3.4,2.0,1.0,2.0,
chrono-logic,https://icobench.com/ico/chrono-logic/,3.4,3.4,0,0,0,
lockchain,https://icobench.com/ico/lockchain/,3.4,3.4,0,0,0,
monster-byte,https://icobench.com/ico/monster-byte/,3.4,3.4,0,0,0,
mysterium,https://icobench.com/ico/mysterium/,3.4,3.4,0,0,0,
pillar,https://icobench.com/ico/pillar/,3.4,3.4,0,0,0,
populous,https://icobench.com/ico/populous/,3.4,3.4,0,0,0,
red-pulse,https://icobench.com/ico/red-pulse/,3.4,3.4,0,0,0,
sinergia-blockchain,https://icobench.com/ico/sinergia-blockchain/,3.7,3.4,4.5,4.0,3.5,
smartone,https://icobench.com/ico/smartone/,3.1,3.4,3.2,3.0,2.4,
spheris,https://icobench.com/ico/spheris/,3.4,3.4,0,0,0,
stayawhile,https://icobench.com/ico/stayawhile/,2.9,3.4,3.1,1.9,1.9,
stox,https://icobench.com/ico/stox/,3.4,3.4,0,0,0,
the-quantum-resistant-ledger,https://icobench.com/ico/the-quantum-resistant-ledger/,3.4,3.4,0,0,0,
uptoken,https://icobench.com/ico/uptoken/,3.4,3.4,0,0,0,
varcrypt,https://icobench.com/ico/varcrypt/,3.5,3.4,3.5,4.0,3.5,
vuepay,https://icobench.com/ico/vuepay/,3.1,3.4,2.4,2.6,1.4,
aeternity,https://icobench.com/ico/aeternity/,3.3,3.3,0,0,0,
alloy,https://icobench.com/ico/alloy/,3.2,3.3,3.1,2.9,3.1,
aml-bitcoin,https://icobench.com/ico/aml-bitcoin/,3.3,3.3,0,0,0,
authorship,https://icobench.com/ico/authorship/,3.3,3.3,0,0,0,
autonio,https://icobench.com/ico/autonio/,3.3,3.3,0,0,0,
bowhead-health,https://icobench.com/ico/bowhead-health/,2.9,3.3,2.0,1.0,1.0,
circles,https://icobench.com/ico/circles/,3.3,3.3,3.0,3.0,3.0,
cromhub,https://icobench.com/ico/cromhub/,3.1,3.3,2.0,3.0,2.0,
dao-playmarket-2-0,https://icobench.com/ico/dao-playmarket-2-0/,3.2,3.3,3.0,3.0,3.0,
enjoy-life,https://icobench.com/ico/enjoy-life/,3.2,3.3,3.1,3.1,3.1,
gimli,https://icobench.com/ico/gimli/,3.4,3.3,4.0,3.0,3.4,
homni,https://icobench.com/ico/homni/,3.7,3.3,3.5,4.5,4.2,
hydrominer,https://icobench.com/ico/hydrominer/,3.3,3.3,0,0,0,
ibuildapp,https://icobench.com/ico/ibuildapp/,3.3,3.3,0,0,0,
iconomi,https://icobench.com/ico/iconomi/,3.8,3.3,4.0,4.5,4.9,
index-coin,https://icobench.com/ico/index-coin/,2.8,3.3,1.6,2.0,2.4,
internxt,https://icobench.com/ico/internxt/,3.3,3.3,0,0,0,
keeppet,https://icobench.com/ico/keeppet/,3.3,3.3,2.0,5.0,3.0,
kin,https://icobench.com/ico/kin/,3.4,3.3,5.0,4.0,4.0,
kybernetwork,https://icobench.com/ico/kybernetwork/,3.5,3.3,5.0,5.0,5.0,
modulum,https://icobench.com/ico/modulum/,3.3,3.3,0,0,0,
monaco,https://icobench.com/ico/monaco/,3.3,3.3,0,0,0,
neblio,https://icobench.com/ico/neblio/,3.3,3.3,0,0,0,
paytailor,https://icobench.com/ico/paytailor/,3.4,3.3,3.5,3.5,4.0,
po-et,https://icobench.com/ico/po-et/,3.2,3.3,2.0,3.0,4.0,
props,https://icobench.com/ico/props/,3.3,3.3,0,0,0,
ripio-credit-network,https://icobench.com/ico/ripio-credit-network/,3.3,3.3,0,0,0,
robo-advisor-coin,https://icobench.com/ico/robo-advisor-coin/,3.4,3.3,5.0,3.0,3.0,
royal-kingdom-coin,https://icobench.com/ico/royal-kingdom-coin/,3.3,3.3,0,0,0,
