name,link,rating,ico_profile,team,vision,product,start,end
charitize-click,https://icobench.com/ico/charitize-click/,1.2,0,3.1,4.4,3.4,Unknown,Unknown
inkchain,https://icobench.com/ico/inkchain/,0.5,0,1,1,1,Unknown,Unknown
mfv,https://icobench.com/ico/mfv/,1.9,0,3.1,4.4,4.1,Unknown,Unknown
ambrosus,https://icobench.com/ico/ambrosus/,3.8,5,3.7,3.1,2.7,22-Sep-17,22-Oct-17
cobinhood,https://icobench.com/ico/cobinhood/,4.1,5,3.2,4,4,13-Sep-17,22-Oct-17
ins,https://icobench.com/ico/ins/,4,5,4.5,3.9,3.4,4-Dec-17,25-Dec-17
latoken,https://icobench.com/ico/latoken/,4.4,5,4.3,4.3,4,22-Aug-17,10-Oct-17
sportyfi,https://icobench.com/ico/sportyfi/,4.1,5,4.1,3.6,3,21-Nov-17,8-Dec-17
appcoins,https://icobench.com/ico/appcoins/,4,4.9,4.1,3.9,3.3,13-Dec-17,20-Dec-17
bankex,https://icobench.com/ico/bankex/,4,4.9,4.1,3.6,3.4,28-Nov-17,28-Dec-17
crowdholding,https://icobench.com/ico/crowdholding/,3.3,4.9,3.6,3,2.6,1-Nov-17,11-Jan-18
domraider,https://icobench.com/ico/domraider/,4.2,4.9,3.5,4.2,3.7,12-Sep-17,9-Oct-17
gifto,https://icobench.com/ico/gifto/,4.8,4.9,4.6,4.9,4.8,14-Dec-17,14-Dec-17
hedge,https://icobench.com/ico/hedge/,4.7,4.9,4,4,4,15-Sep-17,15-Oct-17
mobius-network,https://icobench.com/ico/mobius-network/,4,4.9,2.8,4.5,3,22-Nov-17,18-Jan-18
mywish,https://icobench.com/ico/mywish/,3.9,4.9,3.4,3.8,3.5,25-Oct-17,25-Nov-17
power-ledger,https://icobench.com/ico/power-ledger/,4.1,4.9,3,3,3,8-Sep-17,6-Oct-17
simple-token,https://icobench.com/ico/simple-token/,3.9,4.9,3.4,2.7,2.3,14-Nov-17,1-Dec-17
sirin-labs,https://icobench.com/ico/sirin-labs/,3.8,4.9,4,3.7,2.9,12-Dec-17,26-Dec-17
snovio,https://icobench.com/ico/snovio/,4,4.9,3.9,3.5,3.2,30-Oct-17,30-Nov-17
tenx,https://icobench.com/ico/tenx/,4.3,4.9,3.4,3.6,2.8,24-Jun-17,24-Jun-17
atlant,https://icobench.com/ico/atlant/,4.3,4.8,4.3,4.2,3.8,7-Sep-17,1-Nov-17
bitboost,https://icobench.com/ico/bitboost/,4.1,4.8,3.3,2.6,3.3,10-Oct-17,4-Nov-17
change-bank,https://icobench.com/ico/change-bank/,4,4.8,4,3.4,3.3,16-Sep-17,16-Oct-17
cindicator,https://icobench.com/ico/cindicator/,4.2,4.8,3.8,3.7,3.6,12-Sep-17,12-Oct-17
clout,https://icobench.com/ico/clout/,3.3,4.8,3.4,2.9,2.1,17-Nov-17,17-Dec-17
crypterium,https://icobench.com/ico/crypterium/,3.8,4.8,3.7,3.7,3.4,31-Oct-17,14-Jan-18
dmarket,https://icobench.com/ico/dmarket/,4.1,4.8,4.1,4.3,3.6,14-Nov-17,1-Dec-17
dropdeck,https://icobench.com/ico/dropdeck/,4.3,4.8,3.7,3.4,4.3,21-Nov-17,21-Dec-17
ezpos,https://icobench.com/ico/ezpos/,4.4,4.8,4.3,4.6,4.2,1-Jan-18,13-Jan-18
gladius,https://icobench.com/ico/gladius/,4.2,4.8,4.2,4.3,3.7,24-Nov-17,31-Dec-17
insurepal,https://icobench.com/ico/insurepal/,4,4.8,4.5,4.1,3.2,16-Jan-18,16-Jan-18
lampix,https://icobench.com/ico/lampix/,4.8,4.8,0,0,0,9-Aug-17,18-Aug-17
lordmancer-ii,https://icobench.com/ico/lordmancer-ii/,4.2,4.8,3.7,3.7,3.5,7-Nov-17,20-Dec-17
micromoney,https://icobench.com/ico/micromoney/,4,4.8,4,3.7,3.7,18-Oct-17,18-Nov-17
naga,https://icobench.com/ico/naga/,4.1,4.8,4.5,3.6,3.6,1-Dec-17,15-Dec-17
publica,https://icobench.com/ico/publica/,4.3,4.8,4.8,4,3.3,1-Nov-17,16-Nov-17
thekey,https://icobench.com/ico/thekey/,3.8,4.8,3.5,3.8,3.4,15-Jan-18,15-Jan-18
viberate,https://icobench.com/ico/viberate/,4.5,4.8,4.6,4.2,4.1,5-Sep-17,5-Sep-17
aeron,https://icobench.com/ico/aeron/,4,4.6,3.8,4.1,3.2,19-Sep-17,30-Oct-17
airtoken,https://icobench.com/ico/airtoken/,4.3,4.6,4.3,4.3,3.7,19-Sep-17,19-Oct-17
auctus,https://icobench.com/ico/auctus/,3.8,4.6,3.8,3.5,2.9,14-Nov-17,28-Nov-17
blackmoon,https://icobench.com/ico/blackmoon/,3.3,4.6,2.6,2.1,1.6,12-Sep-17,12-Oct-17
crypto20,https://icobench.com/ico/crypto20/,4.3,4.6,4.3,4.2,3.8,16-Oct-17,30-Nov-17
dreamteam,https://icobench.com/ico/dreamteam/,3.9,4.6,3.9,3.7,3.6,11-Dec-17,15-Dec-17
enjin-coin,https://icobench.com/ico/enjin-coin/,4.5,4.6,4.5,4.5,4.3,3-Oct-17,31-Oct-17
ethlend,https://icobench.com/ico/ethlend/,4.3,4.6,4.2,4.4,4.1,25-Nov-17,30-Nov-17
investy,https://icobench.com/ico/investy/,4,4.6,4,2.6,3.6,24-Nov-17,23-Dec-17
jibrel-network,https://icobench.com/ico/jibrel-network/,4.5,4.6,4.5,4.6,4.3,27-Nov-17,1-Jan-18
medibloc,https://icobench.com/ico/medibloc/,3.6,4.6,2.7,3.2,2.7,27-Nov-17,15-Dec-17
nebulas,https://icobench.com/ico/nebulas/,4.6,4.6,0,0,0,8-Dec-17,16-Dec-17
obsidian,https://icobench.com/ico/obsidian/,4.6,4.6,0,0,0,12-Aug-17,26-Aug-17
qash-by-quoine,https://icobench.com/ico/qash-by-quoine/,4.2,4.6,4,2,2,6-Nov-17,8-Nov-17
request-network,https://icobench.com/ico/request-network/,4.6,4.6,5,5,5,13-Oct-17,17-Oct-17
social,https://icobench.com/ico/social/,4,4.6,2,3,3,17-Aug-17,15-Sep-17
utrust,https://icobench.com/ico/utrust/,4.2,4.6,4.3,3.9,4.1,2-Nov-17,20-Nov-17
aigang,https://icobench.com/ico/aigang/,3.9,4.5,3.6,3.5,3.1,15-Nov-17,15-Dec-17
anacoin,https://icobench.com/ico/anacoin/,3.7,4.5,3.6,3.4,2.9,20-Nov-17,4-Dec-17
bitdegree,https://icobench.com/ico/bitdegree/,4,4.5,4,3.7,3.6,1-Dec-17,29-Dec-17
bonpay,https://icobench.com/ico/bonpay/,4.1,4.5,3,3,3,31-Oct-17,28-Nov-17
gnosis,https://icobench.com/ico/gnosis/,4.5,4.5,5,5,2,24-Apr-17,24-Apr-17
hacken,https://icobench.com/ico/hacken/,4,4.5,3.7,3.9,3.8,31-Oct-17,30-Nov-17
hive-project,https://icobench.com/ico/hive-project/,4.5,4.5,3,3,3,3-Jul-17,14-Aug-17
kickico,https://icobench.com/ico/kickico/,4.4,4.5,4.2,4.4,4.3,29-Aug-17,16-Sep-17
monetha,https://icobench.com/ico/monetha/,3.9,4.5,3.3,3.9,3.4,31-Aug-17,31-Aug-17
origintrail,https://icobench.com/ico/origintrail/,3.6,4.5,3.9,3.6,2.8,15-Jan-18,17-Jan-18
realisto,https://icobench.com/ico/realisto/,4.2,4.5,3.6,3.5,4.4,25-Nov-17,25-Dec-17
robomed-network,https://icobench.com/ico/robomed-network/,3.5,4.5,2.9,2.6,2.9,25-Oct-17,15-Dec-17
sether,https://icobench.com/ico/sether/,4,4.5,4,4.4,3.3,15-Jan-18,15-Jan-18
sola,https://icobench.com/ico/sola/,4.4,4.5,3.6,4.6,4.6,27-Nov-17,22-Dec-17
soma,https://icobench.com/ico/soma/,4,4.5,4,3,3.6,27-Sep-17,14-Nov-17
starbase,https://icobench.com/ico/starbase/,3.8,4.5,3.3,2.3,2.3,9-Nov-17,24-Nov-17
suncontract,https://icobench.com/ico/suncontract/,4.1,4.5,3.9,3,2.6,28-Jun-17,1-Aug-17
swissborg,https://icobench.com/ico/swissborg/,3.7,4.5,3.9,3.7,3.1,7-Dec-17,10-Jan-18
titanium-blockchain-infrastructure-services,https://icobench.com/ico/titanium-blockchain-infrastructure-services/,4.3,4.5,4.3,4.3,3.9,1-Jan-17,18-Jan-18
tokenbox,https://icobench.com/ico/tokenbox/,4,4.5,3,3.6,3,14-Nov-17,28-Nov-17
tokenpay,https://icobench.com/ico/tokenpay/,3.7,4.5,3.7,3.4,2.9,7-Dec-17,17-Jan-18
trade-io,https://icobench.com/ico/trade-io/,3.7,4.5,4.2,3.1,3,7-Dec-17,4-Jan-18
adbank,https://icobench.com/ico/adbank/,3.5,4.4,3,3.4,2.8,15-Dec-17,21-Jan-18
bitjob,https://icobench.com/ico/bitjob/,3.8,4.4,3,1,3,12-Sep-17,13-Oct-17
brickblock,https://icobench.com/ico/brickblock/,3.9,4.4,3.6,3.9,3.4,11-Oct-17,8-Nov-17
climatecoin,https://icobench.com/ico/climatecoin/,4.2,4.4,4.7,4.1,3.6,1-Dec-17,1-Jan-18
covesting,https://icobench.com/ico/covesting/,3.4,4.4,3.6,3.3,2.6,24-Nov-17,15-Jan-18
decentralized-escrow,https://icobench.com/ico/decentralized-escrow/,4.2,4.4,3.9,4.3,4.4,29-Nov-17,27-Dec-17
eidoo,https://icobench.com/ico/eidoo/,4.6,4.4,4.6,5,5,4-Oct-17,16-Oct-17
electroneum,https://icobench.com/ico/electroneum/,4.1,4.4,4.2,3.9,3.3,14-Sep-17,20-Oct-17
eventchain,https://icobench.com/ico/eventchain/,3.9,4.4,3.5,3.9,3.2,13-Sep-17,14-Oct-17
global-jobcoin,https://icobench.com/ico/global-jobcoin/,3.9,4.4,3.5,3.9,3.5,28-Oct-17,6-Dec-17
goal-bonanza,https://icobench.com/ico/goal-bonanza/,3.7,4.4,3.3,2.5,2.9,16-Nov-17,16-Dec-17
goldmint,https://icobench.com/ico/goldmint/,3.2,4.4,3.2,3,2.5,20-Sep-17,11-Nov-17
hero,https://icobench.com/ico/hero/,4.1,4.4,4.2,3.4,3.4,14-Sep-17,14-Oct-17
horizon-state,https://icobench.com/ico/horizon-state/,4.2,4.4,4,3.7,4.3,16-Oct-17,30-Oct-17
hut34-project,https://icobench.com/ico/hut34-project/,3.9,4.4,3.7,3,3.1,2-Nov-17,7-Dec-17
icos,https://icobench.com/ico/icos/,4.2,4.4,4.1,4.1,3.7,15-Aug-17,15-Sep-17
indahash,https://icobench.com/ico/indahash/,4,4.4,3.8,3.9,3.9,29-Nov-17,20-Dec-17
openanx,https://icobench.com/ico/openanx/,4.2,4.4,4,4,4,22-Jun-17,21-Jul-17
paycent,https://icobench.com/ico/paycent/,4,4.4,3,3,3,2-Nov-17,30-Nov-17
playkey,https://icobench.com/ico/playkey/,3.8,4.4,2.8,3.6,3.2,1-Nov-17,1-Dec-17
rockchain,https://icobench.com/ico/rockchain/,4.1,4.4,3.9,3.4,4.5,1-Nov-17,1-Dec-17
smartone,https://icobench.com/ico/smartone/,3.6,4.4,3.2,3,2.5,30-Oct-17,30-Nov-17
tokenlab,https://icobench.com/ico/tokenlab/,4.1,4.4,3.6,3.6,4,14-Sep-17,30-Nov-17
wetrust,https://icobench.com/ico/wetrust/,4.4,4.4,4,4,4,2-Mar-17,14-Apr-17
zonto,https://icobench.com/ico/zonto/,3.9,4.4,3.7,2.7,3,12-Sep-17,12-Oct-17
1world,https://icobench.com/ico/1world/,4,4.3,2.6,4,3.6,5-Oct-17,6-Nov-17
afterschool,https://icobench.com/ico/afterschool/,4.4,4.3,5,5,4,26-Sep-17,26-Oct-17
bitclave,https://icobench.com/ico/bitclave/,3.9,4.3,4,3.1,2.3,29-Nov-17,29-Nov-17
datum,https://icobench.com/ico/datum/,3.5,4.3,3,2.5,2,29-Oct-17,29-Nov-17
decentraland,https://icobench.com/ico/decentraland/,4.3,4.3,0,0,0,8-Aug-17,8-Aug-17
dentacoin,https://icobench.com/ico/dentacoin/,4.1,4.3,4,3.7,3.6,1-Oct-17,1-Nov-17
e-chat,https://icobench.com/ico/e-chat/,3.8,4.3,3.2,3.7,3.2,16-Nov-17,15-Jan-18
farmatrust,https://icobench.com/ico/farmatrust/,4.4,4.3,4.6,4.3,4.2,15-Dec-17,15-Jan-18
fund-yourself-now,https://icobench.com/ico/fund-yourself-now/,3.4,4.3,3,2,2,13-Jun-17,31-Jul-17
gimli,https://icobench.com/ico/gimli/,3.8,4.3,4,3,3.4,16-Sep-17,20-Oct-17
icon,https://icobench.com/ico/icon/,4.3,4.3,4.2,4.2,3.8,22-Sep-17,22-Sep-17
mybit,https://icobench.com/ico/mybit/,4.3,4.3,0,0,0,17-Jul-17,16-Aug-17
omisego,https://icobench.com/ico/omisego/,4.4,4.3,5,5,5,23-Jun-17,23-Jul-17
propy,https://icobench.com/ico/propy/,4.3,4.3,0,0,0,15-Aug-17,15-Sep-17
rega,https://icobench.com/ico/rega/,4,4.3,3.9,3.8,3.8,15-Oct-17,25-Dec-17
sophiatx,https://icobench.com/ico/sophiatx/,4.3,4.3,0,0,0,7-Dec-17,17-Dec-17
spectre,https://icobench.com/ico/spectre/,3.5,4.3,3.6,2.6,2.6,17-Nov-17,10-Dec-17
stex,https://icobench.com/ico/stex/,4.3,4.3,0,0,0,25-Nov-17,10-Dec-17
tokenstars-ace,https://icobench.com/ico/tokenstars-ace/,3.3,4.3,2.4,2.1,2,10-Sep-17,31-Oct-17
true-flip,https://icobench.com/ico/true-flip/,4.2,4.3,4,4,3,28-Jun-17,29-Jul-17
astrcoin,https://icobench.com/ico/astrcoin/,2.4,4.1,1.4,1.6,1.2,6-Nov-17,25-Dec-17
augur,https://icobench.com/ico/augur/,4.1,4.1,5,5,2,17-Aug-15,1-Oct-15
aventus,https://icobench.com/ico/aventus/,4.1,4.1,3,4,4,6-Sep-17,6-Sep-17
blockmason,https://icobench.com/ico/blockmason/,3.4,4.1,1.9,3.3,2.3,8-Oct-17,8-Nov-17
bloom,https://icobench.com/ico/bloom/,3.7,4.1,3.1,3.7,3.3,30-Nov-17,1-Jan-18
chainium,https://icobench.com/ico/chainium/,4.3,4.1,4.8,4.8,3.9,25-Dec-17,12-Jan-18
databrokerdao,https://icobench.com/ico/databrokerdao/,4.1,4.1,3.5,4.5,4.5,18-Sep-17,16-Oct-17
etherparty,https://icobench.com/ico/etherparty/,3.7,4.1,4,2,2,1-Oct-17,29-Oct-17
ethersportz,https://icobench.com/ico/ethersportz/,4.3,4.1,4.5,4.5,4.5,9-Jan-18,10-Jan-18
fidentiax,https://icobench.com/ico/fidentiax/,3.7,4.1,3.6,3.7,3,6-Nov-17,5-Dec-17
finom,https://icobench.com/ico/finom/,4,4.1,4,4,3.7,15-Nov-17,30-Dec-17
gatcoin,https://icobench.com/ico/gatcoin/,4.3,4.1,4.3,4.7,4.3,17-Dec-17,5-Jan-18
geens,https://icobench.com/ico/geens/,3.7,4.1,3,2,2,7-Nov-17,7-Dec-17
guts-tickets,https://icobench.com/ico/guts-tickets/,4.1,4.1,0,0,0,15-Nov-17,15-Dec-17
humaniq,https://icobench.com/ico/humaniq/,4.3,4.1,4.7,4.7,4.5,6-Apr-17,27-Apr-17
next-exchange,https://icobench.com/ico/next-exchange/,4.2,4.1,4.6,4.7,3.7,20-Nov-17,31-Dec-17
opus,https://icobench.com/ico/opus/,4.1,4.1,0,0,0,24-Jul-17,24-Aug-17
privatix,https://icobench.com/ico/privatix/,3.5,4.1,3.4,2.6,2.6,19-Oct-17,16-Nov-17
prosense,https://icobench.com/ico/prosense/,3.7,4.1,4.2,3.3,3,16-Nov-17,16-Dec-17
quantstamp,https://icobench.com/ico/quantstamp/,4.2,4.1,4.4,4.4,4.3,17-Nov-17,16-Dec-17
snip,https://icobench.com/ico/snip/,4.1,4.1,0,0,0,27-Sep-17,27-Oct-17
sonm,https://icobench.com/ico/sonm/,4.1,4.1,0,0,0,15-Jun-17,19-Jun-17
synchrolife,https://icobench.com/ico/synchrolife/,4.1,4.1,0,0,0,22-Sep-17,20-Oct-17
synthium-health,https://icobench.com/ico/synthium-health/,4.1,4.1,4,4,4,27-Nov-17,16-Jan-18
the-divi-project,https://icobench.com/ico/the-divi-project/,4.1,4.1,0,0,0,27-Oct-17,23-Nov-17
adex,https://icobench.com/ico/adex/,4,4,0,0,0,30-Jun-17,30-Jun-17
agrello,https://icobench.com/ico/agrello/,4,4,0,0,0,16-Jul-17,17-Aug-17
algory-project,https://icobench.com/ico/algory-project/,3.8,4,3.9,3.9,3.3,8-Dec-17,8-Jan-18
alis,https://icobench.com/ico/alis/,4,4,0,0,0,1-Sep-17,1-Oct-17
axpire,https://icobench.com/ico/axpire/,4,4,0,0,0,8-Jan-18,12-Jan-18
blockcat,https://icobench.com/ico/blockcat/,4,4,5,5,3,15-Jul-17,14-Aug-17
blockv,https://icobench.com/ico/blockv/,3.4,4,3,3,2.6,19-Oct-17,25-Oct-17
cartaxi,https://icobench.com/ico/cartaxi/,3.4,4,3.2,2.2,2,29-Sep-17,29-Oct-17
clearpoll,https://icobench.com/ico/clearpoll/,4.1,4,4.4,4.4,3.9,2-Oct-17,26-Oct-17
coinlancer,https://icobench.com/ico/coinlancer/,3.8,4,3.1,3.7,3.1,14-Oct-17,15-Nov-17
commerceblock,https://icobench.com/ico/commerceblock/,3.8,4,4.2,3.6,3.2,28-Nov-17,19-Dec-17
easymine,https://icobench.com/ico/easymine/,4,4,0,0,0,10-Aug-17,26-Oct-17
enigma-catalyst,https://icobench.com/ico/enigma-catalyst/,3.5,4,2.3,4.2,2.3,11-Sep-17,11-Sep-17
esports,https://icobench.com/ico/esports/,3.8,4,3.9,3.3,3.3,1-Nov-17,1-Dec-17
flixxo,https://icobench.com/ico/flixxo/,4,4,4,5,4,24-Oct-17,24-Nov-17
genesis-vision,https://icobench.com/ico/genesis-vision/,3.7,4,3.7,3.7,3.4,15-Oct-17,15-Nov-17
indorse,https://icobench.com/ico/indorse/,4,4,0,0,0,8-Aug-17,8-Sep-17
intelligent-trading-technologies,https://icobench.com/ico/intelligent-trading-technologies/,4,4,0,0,0,18-Aug-17,17-Sep-17
karma,https://icobench.com/ico/karma/,3.7,4,3,3,3,29-Nov-17,15-Dec-17
miniapps,https://icobench.com/ico/miniapps/,4,4,4,4.5,3.5,18-Oct-17,19-Dec-17
pylon-network,https://icobench.com/ico/pylon-network/,3.7,4,3,3,1,4-Oct-17,24-Oct-17
qvolta,https://icobench.com/ico/qvolta/,3.6,4,3,3,2,10-Oct-17,20-Oct-17
santiment,https://icobench.com/ico/santiment/,4,4,0,0,0,4-Jul-17,5-Jul-17
sense,https://icobench.com/ico/sense/,3.9,4,3.3,4.3,3.3,7-Nov-17,21-Nov-17
silent-notary,https://icobench.com/ico/silent-notary/,4,4,0,0,0,21-Aug-17,18-Sep-17
smartlands,https://icobench.com/ico/smartlands/,4,4,0,0,0,2-Nov-17,20-Nov-17
srg,https://icobench.com/ico/srg/,3.4,4,3.7,3,3.1,10-Nov-17,15-Jan-18
tierion,https://icobench.com/ico/tierion/,4,4,0,0,0,27-Jul-17,28-Jul-17
tigereum,https://icobench.com/ico/tigereum/,4.4,4,5,5,5,8-Dec-17,18-Dec-17
united-traders,https://icobench.com/ico/united-traders/,3.3,4,3.5,3,2.9,30-Nov-17,24-Dec-17
viso,https://icobench.com/ico/viso/,4,4,0,0,0,24-Sep-17,24-Oct-17
viuly,https://icobench.com/ico/viuly/,3.6,4,1,3,1,1-Nov-17,15-Nov-17
wabi,https://icobench.com/ico/wabi/,4.1,4,3.9,4.5,4.2,28-Nov-17,1-Dec-17
astronaut,https://icobench.com/ico/astronaut/,3.7,3.9,4.4,3.1,3,25-Sep-17,20-Oct-17
authoreon,https://icobench.com/ico/authoreon/,3.2,3.9,2.5,2.9,2.2,19-Aug-17,31-Dec-17
bank-of-memories,https://icobench.com/ico/bank-of-memories/,3.2,3.9,2.5,2.5,2,20-Nov-17,3-Jan-18
beluga-pay,https://icobench.com/ico/beluga-pay/,3.4,3.9,3.6,3,2.8,1-Dec-17,14-Jan-18
betrium,https://icobench.com/ico/betrium/,3.6,3.9,3.5,3.9,3.2,7-Dec-17,7-Jan-18
cashaa,https://icobench.com/ico/cashaa/,3.8,3.9,3.8,3.8,3.4,6-Nov-17,6-Dec-17
cofound-it,https://icobench.com/ico/cofound-it/,3.9,3.9,0,0,0,7-Jun-17,7-Jun-17
cryptopay,https://icobench.com/ico/cryptopay/,4,3.9,4.7,3.8,3.8,2-Oct-17,30-Oct-17
everex,https://icobench.com/ico/everex/,4,3.9,4.6,4.6,4.1,24-Jul-17,31-Aug-17
flyp-me,https://icobench.com/ico/flyp-me/,3.9,3.9,0,0,0,28-Sep-17,21-Oct-17
ice-rock-mining,https://icobench.com/ico/ice-rock-mining/,3,3.9,2.4,2.5,2.2,9-Oct-17,8-Nov-17
iex-ec,https://icobench.com/ico/iex-ec/,3.9,3.9,0,0,0,19-Apr-17,19-Apr-17
investfeed,https://icobench.com/ico/investfeed/,3.9,3.9,3,4,4,23-Jul-17,7-Aug-17
just-dating-site,https://icobench.com/ico/just-dating-site/,3.9,3.9,4,4,4,15-Aug-17,30-Sep-17
lamden,https://icobench.com/ico/lamden/,4.1,3.9,4.4,4.2,4.2,1-Dec-17,3-Jan-18
lh-crypto,https://icobench.com/ico/lh-crypto/,3.9,3.9,4,4,4,4-Dec-17,30-Dec-17
madnetwork,https://icobench.com/ico/madnetwork/,3.8,3.9,3.6,4,3.6,14-Dec-17,15-Jan-18
mega-x,https://icobench.com/ico/mega-x/,3.4,3.9,3.6,2.4,1.6,17-Oct-17,17-Nov-17
mirocana,https://icobench.com/ico/mirocana/,3.2,3.9,2.6,2,2.2,19-Nov-17,19-Dec-17
monaize,https://icobench.com/ico/monaize/,3.1,3.9,2,2.9,2.7,10-Nov-17,10-Dec-17
narrative,https://icobench.com/ico/narrative/,3.7,3.9,3.7,4,2.8,7-Dec-17,6-Jan-18
nitro,https://icobench.com/ico/nitro/,3.9,3.9,3.5,4,4,30-Nov-17,26-Dec-17
papyrus,https://icobench.com/ico/papyrus/,3.7,3.9,3,3,3,12-Oct-17,2-Nov-17
paragon-coin,https://icobench.com/ico/paragon-coin/,3.6,3.9,3,1,1,15-Sep-17,15-Oct-17
popultrade,https://icobench.com/ico/popultrade/,2.9,3.9,3,2.5,2.3,11-Dec-17,15-Jan-18
real,https://icobench.com/ico/real/,3.9,3.9,4,4,4,31-Aug-17,30-Sep-17
reftoken,https://icobench.com/ico/reftoken/,3.6,3.9,2,3,2,17-Nov-17,17-Dec-17
satoshi-brewery,https://icobench.com/ico/satoshi-brewery/,3.3,3.9,3,2.4,3,27-Nov-17,27-Dec-17
seratio,https://icobench.com/ico/seratio/,3.9,3.9,0,0,0,1-Oct-17,31-Oct-17
spectiv,https://icobench.com/ico/spectiv/,3,3.9,2.8,2.8,2.4,8-Dec-17,31-Dec-17
substratum,https://icobench.com/ico/substratum/,3.7,3.9,3,3,2,14-Aug-17,14-Sep-17
universa,https://icobench.com/ico/universa/,4,3.9,5,5,5,27-Oct-17,27-Nov-17
zap-store,https://icobench.com/ico/zap-store/,3.9,3.9,5,4,3,21-Oct-17,20-Nov-17
assetron-energy,https://icobench.com/ico/assetron-energy/,3.8,3.8,0,0,0,20-Nov-17,17-Dec-17
bactoalarm,https://icobench.com/ico/bactoalarm/,3.7,3.8,3,5,2,14-Dec-17,23-Dec-17
bitbounce,https://icobench.com/ico/bitbounce/,3.8,3.8,0,0,0,26-Jul-17,25-Aug-17
blockbid,https://icobench.com/ico/blockbid/,3.8,3.8,3,4,4,22-Oct-17,20-Nov-17
coppay,https://icobench.com/ico/coppay/,3.8,3.8,3.9,3.6,4,30-Oct-17,30-Nov-17
digipulse,https://icobench.com/ico/digipulse/,4,3.8,3.7,4.8,3.7,1-Oct-17,31-Oct-17
district0x,https://icobench.com/ico/district0x/,3.9,3.8,4,5,5,18-Jul-17,1-Aug-17
ethersport,https://icobench.com/ico/ethersport/,3.8,3.8,0,0,0,22-Nov-17,20-Dec-17
exscudo,https://icobench.com/ico/exscudo/,3.8,3.8,0,0,0,25-Apr-17,31-May-17
farad,https://icobench.com/ico/farad/,3.8,3.8,0,0,0,1-Oct-17,31-Oct-17
finshi-capital,https://icobench.com/ico/finshi-capital/,3.8,3.8,0,0,0,6-Sep-17,6-Oct-17
firstblood,https://icobench.com/ico/firstblood/,3.8,3.8,4,4,4,25-Sep-16,26-Sep-16
genaro,https://icobench.com/ico/genaro/,3.8,3.8,0,0,0,17-Nov-17,30-Nov-17
giga-watt,https://icobench.com/ico/giga-watt/,3.5,3.8,3.9,2.4,2.9,2-Jun-17,31-Jul-17
hash-rush,https://icobench.com/ico/hash-rush/,3.8,3.8,0,0,0,20-Sep-17,20-Oct-17
herdius,https://icobench.com/ico/herdius/,3.7,3.8,3.6,3.6,3.6,11-Dec-17,20-Jan-18
mito,https://icobench.com/ico/mito/,3.6,3.8,3.3,3.5,3,11-Sep-17,31-Oct-17
neufund,https://icobench.com/ico/neufund/,3.8,3.8,0,0,0,17-Nov-17,17-Dec-17
pally,https://icobench.com/ico/pally/,3.4,3.8,2.9,3.5,3.2,15-Oct-17,12-Nov-17
paypie,https://icobench.com/ico/paypie/,4,3.8,4,5,4,15-Oct-17,16-Oct-17
pindify,https://icobench.com/ico/pindify/,4.1,3.8,4.1,4.2,4.2,20-Nov-17,20-Jan-18
populous,https://icobench.com/ico/populous/,3.8,3.8,0,0,0,24-Jul-17,24-Jul-17
proof-suite,https://icobench.com/ico/proof-suite/,3.7,3.8,3.5,4,3.5,1-Nov-17,30-Nov-17
qchain,https://icobench.com/ico/qchain/,3.8,3.8,0,0,0,24-Oct-17,5-Dec-17
qtum,https://icobench.com/ico/qtum/,4,3.8,4.6,4.6,4.6,12-Mar-17,17-Mar-17
rex,https://icobench.com/ico/rex/,3.8,3.8,4,4,4,31-Jul-17,25-Aug-17
taas,https://icobench.com/ico/taas/,4.1,3.8,4.8,4.8,4.8,27-Mar-17,28-Apr-17
adpump,https://icobench.com/ico/adpump/,3.6,3.6,0,0,0,13-Nov-17,25-Dec-17
b2bx,https://icobench.com/ico/b2bx/,3.2,3.6,2.7,2.7,3.3,2-Oct-17,17-Nov-17
blocktix,https://icobench.com/ico/blocktix/,3.6,3.6,0,0,0,7-Jul-17,25-Jul-17
casper,https://icobench.com/ico/casper/,3.6,3.6,0,0,0,11-Dec-17,25-Dec-17
circles,https://icobench.com/ico/circles/,3.5,3.6,3,3,3,18-Sep-17,18-Oct-17
crypto-tickets,https://icobench.com/ico/crypto-tickets/,3.8,3.6,3.9,4,3.8,5-Oct-17,30-Nov-17
dao-casino,https://icobench.com/ico/dao-casino/,3.8,3.6,4.7,4.8,4.8,29-Jun-17,26-Jul-17
diamond-guard,https://icobench.com/ico/diamond-guard/,3.4,3.6,2.5,4.1,2.5,27-Nov-17,17-Dec-17
dopameme,https://icobench.com/ico/dopameme/,3.9,3.6,5,5,4,24-Oct-17,21-Nov-17
emphy,https://icobench.com/ico/emphy/,3.6,3.6,0,0,0,7-Oct-17,5-Nov-17
eos,https://icobench.com/ico/eos/,4,3.6,5,5,4.6,26-Jun-17,11-Jun-17
golem,https://icobench.com/ico/golem/,3.6,3.6,0,0,0,13-Nov-16,13-Nov-16
hdac,https://icobench.com/ico/hdac/,3.9,3.6,5,5,5,27-Nov-17,22-Dec-17
ibuildapp,https://icobench.com/ico/ibuildapp/,3.6,3.6,0,0,0,6-Nov-17,26-Dec-17
indicoin,https://icobench.com/ico/indicoin/,3.4,3.6,4,2,3,30-Sep-17,1-Nov-17
karma-international,https://icobench.com/ico/karma-international/,3.5,3.6,4,3,3,21-Oct-17,31-Oct-17
