rank,name,link,symbol,feixiaohao,volume,website,chat 
1066,Litecred,https://coinmarketcap.com/currencies/litecred/,LTCR,https://www.feixiaohao.com/currencies/litecred/,360.468,,
1067,CryptoWorldX Token,https://coinmarketcap.com/currencies/cryptoworldx-token/,CWXT,https://www.feixiaohao.com/currencies/cryptoworldx-token/,106.534,,
1068,Orlycoin,https://coinmarketcap.com/currencies/orlycoin/,ORLY,https://www.feixiaohao.com/currencies/orlycoin/,71.4841,http://www.orlycoin.com/,
1069,BowsCoin,https://coinmarketcap.com/currencies/bowscoin/,BSC,https://www.feixiaohao.com/currencies/bowscoin/,6.81176,,
1070,High Voltage,https://coinmarketcap.com/currencies/high-voltage/,HVCO,https://www.feixiaohao.com/currencies/high-voltage/,101.937,http://www.highvoltagecoin.tech/,
1071,PLNcoin,https://coinmarketcap.com/currencies/plncoin/,PLNC,https://www.feixiaohao.com/currencies/plncoin/,269.178,http://www.plncoin.org/,
1072,JobsCoin,https://coinmarketcap.com/currencies/jobscoin/,JOBS,https://www.feixiaohao.com/currencies/jobscoin/,198.217,http://jobscoin.us/,
1073,G3N,https://coinmarketcap.com/currencies/genstake/,G3N,https://www.feixiaohao.com/currencies/genstake/,25.4116,http://www.g3n.info/,
1074,Zayedcoin,https://coinmarketcap.com/currencies/zayedcoin/,ZYD,https://www.feixiaohao.com/currencies/zayedcoin/,122.732,http://www.zayedcoin.net/,
1075,Dollar Online,https://coinmarketcap.com/currencies/dollar-online/,DOLLAR,https://www.feixiaohao.com/currencies/dollar-online/,344.652,http://www.edollar.online/,
1076,BiosCrypto,https://coinmarketcap.com/currencies/bios-crypto/,BIOS,https://www.feixiaohao.com/currencies/bios-crypto/,178.574,http://bioscrypto.com/,
1077,MorningStar,https://coinmarketcap.com/currencies/morningstar-payments/,MRNG,https://www.feixiaohao.com/currencies/morningstar-payments/,,https://morningstarpayments.xyz/,
1078,MTMGaming,https://coinmarketcap.com/currencies/mtmgaming/,MTM,https://www.feixiaohao.com/currencies/mtmgaming/,,,
1079,Shilling,https://coinmarketcap.com/currencies/shilling/,SH,https://www.feixiaohao.com/currencies/shilling/,311.475,https://digitalshilling.org/,
1080,MindCoin,https://coinmarketcap.com/currencies/mindcoin/,MND,https://www.feixiaohao.com/currencies/mindcoin/,226.377,http://www.mindcoin.xyz/,
1081,Destiny,https://coinmarketcap.com/currencies/destiny/,DES,https://www.feixiaohao.com/currencies/destiny/,295.745,,
1082,Unrealcoin,https://coinmarketcap.com/currencies/unrealcoin/,URC,https://www.feixiaohao.com/currencies/unrealcoin/,286.31,,
1083,Xonecoin,https://coinmarketcap.com/currencies/xonecoin/,XOC,https://www.feixiaohao.com/currencies/xonecoin/,111.249,,
1084,Braincoin,https://coinmarketcap.com/currencies/braincoin/,BRAIN,https://www.feixiaohao.com/currencies/braincoin/,76.7021,,
1085,EGO,https://coinmarketcap.com/currencies/ego/,EGO,https://www.feixiaohao.com/currencies/ego/,36.996,,
1086,LetItRide,https://coinmarketcap.com/currencies/letitride/,LIR,https://www.feixiaohao.com/currencies/letitride/,119.669,http://www.letitri.de/,
1087,CryptoEscudo,https://coinmarketcap.com/currencies/cryptoescudo/,CESC,https://www.feixiaohao.com/currencies/cryptoescudo/,113.76,http://www.cryptoescudo.org/,
1088,CRTCoin,https://coinmarketcap.com/currencies/crtcoin/,CRT,https://www.feixiaohao.com/currencies/crtcoin/,21.336,http://crtcoin.com/,
1089,Tychocoin,https://coinmarketcap.com/currencies/tychocoin/,TYCHO,https://www.feixiaohao.com/currencies/tychocoin/,116.692,https://tychocoin.com/,
1090,Antilitecoin,https://coinmarketcap.com/currencies/antilitecoin/,ALTC,https://www.feixiaohao.com/currencies/antilitecoin/,386.673,http://antilitecoin.pw/,
1091,ImpulseCoin,https://coinmarketcap.com/currencies/impulsecoin/,IMPS,https://www.feixiaohao.com/currencies/impulsecoin/,466.117,http://www.impulsecoin.io/,
1092,NodeCoin,https://coinmarketcap.com/currencies/nodecoin/,NODC,https://www.feixiaohao.com/currencies/nodecoin/,134.191,,
1093,GBCGoldCoin,https://coinmarketcap.com/currencies/gbcgoldcoin/,GBC,https://www.feixiaohao.com/currencies/gbcgoldcoin/,74.3333,http://gbcgoldcoin.org/,
1094,Frazcoin,https://coinmarketcap.com/currencies/frazcoin/,FRAZ,https://www.feixiaohao.com/currencies/frazcoin/,,http://frazcoin.org/,
1095,Rawcoin,https://coinmarketcap.com/currencies/rawcoin2/,XRC,https://www.feixiaohao.com/currencies/rawcoin2/,437.346,http://rawcoin.co/,
1096,OsmiumCoin,https://coinmarketcap.com/currencies/osmiumcoin/,OS76,https://www.feixiaohao.com/currencies/osmiumcoin/,95.1854,,
1097,SydPak,https://coinmarketcap.com/currencies/sydpak/,SDP,https://www.feixiaohao.com/currencies/sydpak/,138.137,http://www.sydpak.com/,
1098,Lex4All,https://coinmarketcap.com/currencies/lex4all/,LEX,https://www.feixiaohao.com/currencies/lex4all/,,,
1099,Qibuck Asset,https://coinmarketcap.com/currencies/qibuck-asset/,QBK,https://www.feixiaohao.com/currencies/qibuck-asset/,,http://bitbillions.net/qibuck-asset/,
1100,AgrolifeCoin,https://coinmarketcap.com/currencies/agrolifecoin/,AGLC,https://www.feixiaohao.com/currencies/agrolifecoin/,200.15,https://www.agrolifecoin.org/,
1101,Selfiecoin,https://coinmarketcap.com/currencies/selfiecoin/,SLFI,https://www.feixiaohao.com/currencies/selfiecoin/,149.504,,
1102,Sojourn,https://coinmarketcap.com/currencies/sojourn/,SOJ,https://www.feixiaohao.com/currencies/sojourn/,72.371,http://www.sojournbooking.net/,
1103,CoffeeCoin,https://coinmarketcap.com/currencies/coffeecoin/,CFC,https://www.feixiaohao.com/currencies/coffeecoin/,,http://www.coffee-coin.org/,
1104,CCMiner,https://coinmarketcap.com/currencies/ccminer/,CCM100,https://www.feixiaohao.com/currencies/ccminer/,0.299726,https://asset.ccminer.net/,
1105,Digital Credits,https://coinmarketcap.com/currencies/digital-credits/,DGCS,https://www.feixiaohao.com/currencies/digital-credits/,171.271,http://dcredits.com/,
1106,PizzaCoin,https://coinmarketcap.com/currencies/pizzacoin/,PIZZA,https://www.feixiaohao.com/currencies/pizzacoin/,181.86,http://pizzacoin.net/,
1107,BurstOcean,https://coinmarketcap.com/currencies/burstocean/,OCEAN,https://www.feixiaohao.com/currencies/burstocean/,0.23312,,
1108,Show,https://coinmarketcap.com/currencies/show/,SHOW,https://www.feixiaohao.com/currencies/show/,121267000.0,http://www.show.one/,
1109,ATMCoin,https://coinmarketcap.com/currencies/atmcoin/,ATMC,https://www.feixiaohao.com/currencies/atmcoin/,94406100.0,"https://www.atmcoin.com/website/inicio , https://www.bitsclub.com",
1110,IOStoken,https://coinmarketcap.com/currencies/iostoken/,IOST,https://www.feixiaohao.com/currencies/iostoken/,81754500.0,http://iost.io/,https://t.me/officialios
1111,Internet Node Token,https://coinmarketcap.com/currencies/internet-node-token/,INT,https://www.feixiaohao.com/currencies/internet-node-token/,43123300.0,https://intchain.io/,
1112,SwftCoin,https://coinmarketcap.com/currencies/swftcoin/,SWFTC,https://www.feixiaohao.com/currencies/swftcoin/,28931800.0,http://www.swftcoin.com/,https://t.me/swfcoin
1113,Bitcoin Diamond,https://coinmarketcap.com/currencies/bitcoin-diamond/,BCD,https://www.feixiaohao.com/currencies/bitcoin-diamond/,17061000.0,http://btcd.io/,"https://t.me/bcdsupport , https://bitcoindiamonds.slack.com/"
1114,Genaro Network,https://coinmarketcap.com/currencies/genaro-network/,GNX,https://www.feixiaohao.com/currencies/genaro-network/,16065100.0,https://genaro.network/en,https://t.me/GenaroNetworkOfficial
1115,Selfkey,https://coinmarketcap.com/currencies/selfkey/,KEY,https://www.feixiaohao.com/currencies/selfkey/,11527000.0,https://selfkey.org/,https://t.me/selfkeyfoundation
1116,SmartMesh,https://coinmarketcap.com/currencies/smartmesh/,SMT,https://www.feixiaohao.com/currencies/smartmesh/,10696900.0,https://smartmesh.io/,"https://t.me/SmartMesh , https://open.kakao.com/o/gWZRtfD"
1117,WaykiChain,https://coinmarketcap.com/currencies/waykichain/,WIC,https://www.feixiaohao.com/currencies/waykichain/,10314700.0,"http://waykichain.com/ , http://waykichain.net/",https://t.me/waykichain
1118,BitcoinX,https://coinmarketcap.com/currencies/bitcoinx/,BCX,https://www.feixiaohao.com/currencies/bitcoinx/,9713130.0,https://bcx.org/,
1119,Bottos,https://coinmarketcap.com/currencies/bottos/,BTO,https://www.feixiaohao.com/currencies/bottos/,8605530.0,https://www.bottos.org/,https://telegram.me/bottosglobal
1120,High Performance Blockchain,https://coinmarketcap.com/currencies/high-performance-blockchain/,HPB,https://www.feixiaohao.com/currencies/high-performance-blockchain/,8390880.0,http://www.gxn.io/,
1121,Game,https://coinmarketcap.com/currencies/game/,GTC,https://www.feixiaohao.com/currencies/game/,8359450.0,"http://game.com/ , https://gtc.game.com/",https://t.me/gameico
1122,AI Doctor,https://coinmarketcap.com/currencies/aidoc/,AIDOC,https://www.feixiaohao.com/currencies/aidoc/,7925320.0,http://www.aidoc.me/,"https://t.me/AidocMeEn , https://t.me/AidocMe"
1123,Kcash,https://coinmarketcap.com/currencies/kcash/,KCASH,https://www.feixiaohao.com/currencies/kcash/,5426780.0,https://www.kcash.com/,https://t.me/KcashOfficial
1124,LendConnect,https://coinmarketcap.com/currencies/lendconnect/,LCT,https://www.feixiaohao.com/currencies/lendconnect/,4905620.0,https://lendconnect.io/,https://t.me/joinchat/AAAAAE1W8wql5nyoOFx4QQ
1125,MicroMoney,https://coinmarketcap.com/currencies/micromoney/,AMM,https://www.feixiaohao.com/currencies/micromoney/,4377430.0,https://www.micromoney.io/,"https://t.me/micromoneyico , https://open.kakao.com/o/gmWcCnB"
1126,TopChain,https://coinmarketcap.com/currencies/topchain/,TOPC,https://www.feixiaohao.com/currencies/topchain/,4329370.0,http://www.topc.io/,https://t.me/topchaincoin
1127,Super Bitcoin,https://coinmarketcap.com/currencies/super-bitcoin/,SBTC,https://www.feixiaohao.com/currencies/super-bitcoin/,4157090.0,http://supersmartbitcoin.com/,https://t.me/superbitcoinofficial
1128,Olympus Labs,https://coinmarketcap.com/currencies/olympus-labs/,MOT,https://www.feixiaohao.com/currencies/olympus-labs/,3854770.0,https://olympuslabs.io/,"http://t.me/olympuslabs , https://open.kakao.com/o/gROlDyC"
1129,HTMLCOIN,https://coinmarketcap.com/currencies/html-coin/,HTML,https://www.feixiaohao.com/currencies/html-coin/,3544100.0,"http://www.htmlcoin.com/ , https://htmlcoin.business/",https://t.me/htmlcoinofficial
1130,EchoLink,https://coinmarketcap.com/currencies/echolink/,EKO,https://www.feixiaohao.com/currencies/echolink/,3213370.0,https://echolink.info/,https://t.me/EcholinkOfficial
1131,Energo,https://coinmarketcap.com/currencies/energo/,TSL,https://www.feixiaohao.com/currencies/energo/,3169230.0,http://www.energolabs.com/,"https://t.me/EnergoEnglishCommunity , https://open.kakao.com/o/gdKLPqy"
1132,Tezos (Pre-Launch),https://coinmarketcap.com/currencies/tezos/,XTZ,https://www.feixiaohao.com/currencies/tezos/,2989440.0,https://www.tezos.com/,
1133,Trade Token,https://coinmarketcap.com/currencies/trade-token/,TIO,https://www.feixiaohao.com/currencies/trade-token/,2643850.0,https://trade.io/,https://t.me/TradeToken
1134,CanYaCoin,https://coinmarketcap.com/currencies/canyacoin/,CAN,https://www.feixiaohao.com/currencies/canyacoin/,2614840.0,https://canya.io/,https://t.me/canyacoin
1135,FairGame,https://coinmarketcap.com/currencies/fairgame/,FAIR,https://www.feixiaohao.com/currencies/fairgame/,2568570.0,https://fair.game/,https://t.me/fairgameonline
1136,Hyper Pay,https://coinmarketcap.com/currencies/hyper-pay/,HPY,https://www.feixiaohao.com/currencies/hyper-pay/,2519490.0,http://hyperpay.tech/,
1137,SophiaTX,https://coinmarketcap.com/currencies/sophiatx/,SPHTX,https://www.feixiaohao.com/currencies/sophiatx/,2075810.0,https://www.sophiatx.com/,http://t.me/sophia_TX_com
1138,Aigang,https://coinmarketcap.com/currencies/aigang/,AIX,https://www.feixiaohao.com/currencies/aigang/,2064840.0,https://aigang.network/,https://t.me/aigangnetwork
1139,Kubera Coin,https://coinmarketcap.com/currencies/kubera-coin/,KBR,https://www.feixiaohao.com/currencies/kubera-coin/,2013200.0,https://kuberacoin.com/,https://kuberacoin.slack.com/
1140,Ignis,https://coinmarketcap.com/currencies/ignis/,IGNIS,https://www.feixiaohao.com/currencies/ignis/,1791710.0,"https://www.jelurida.com/ico , https://www.jelurida.com",
1141,ugChain,https://coinmarketcap.com/currencies/ugchain/,UGC,https://www.feixiaohao.com/currencies/ugchain/,1643500.0,http://www.ugchain.com/,"https://t.me/ugChainOfficial , https://t.me/ugChainchat"
1142,Maker,https://coinmarketcap.com/currencies/maker/,MKR,https://www.feixiaohao.com/currencies/maker/,1530090.0,https://makerdao.com/,
1143,Cappasity,https://coinmarketcap.com/currencies/cappasity/,CAPP,https://www.feixiaohao.com/currencies/cappasity/,1390650.0,"https://artoken.io/ , https://cappasity.com/",https://t.me/artoken
1144,COMSA [ETH],https://coinmarketcap.com/currencies/comsa-eth/,CMS,https://www.feixiaohao.com/currencies/comsa-eth/,1349250.0,https://comsa.io/en/,https://t.me/comsaio
1145,Qbao,https://coinmarketcap.com/currencies/qbao/,QBT,https://www.feixiaohao.com/currencies/qbao/,1289390.0,https://qbao.fund,"https://t.me/QbaofoundationEn , https://t.me/Qbaofoundation"
1146,OneRoot Network,https://coinmarketcap.com/currencies/oneroot-network/,RNT,https://www.feixiaohao.com/currencies/oneroot-network/,1247300.0,https://www.oneroot.io/en,https://t.me/OneRootProject
1147,MOAC,https://coinmarketcap.com/currencies/moac/,MOAC,https://www.feixiaohao.com/currencies/moac/,1226910.0,http://moac.io/,https://moac-chain.slack.com/
1148,AWARE,https://coinmarketcap.com/currencies/aware/,AWR,https://www.feixiaohao.com/currencies/aware/,1219380.0,"http://www.aware.bi/ , https://www.aware.bi/",https://t.me/AWARECn
1149,Viuly,https://coinmarketcap.com/currencies/viuly/,VIU,https://www.feixiaohao.com/currencies/viuly/,1153810.0,"https://viuly.io/ , https://viuly.com/",https://t.me/ViulyOfficial
1150,SegWit2x,https://coinmarketcap.com/currencies/segwit2x/,B2X,https://www.feixiaohao.com/currencies/segwit2x/,1002410.0,http://b2x-segwit.io/,"https://t.me/Segwit2Xfork , https://t.me/Segwit2_X"
1151,Fargocoin,https://coinmarketcap.com/currencies/fargocoin/,FRGC,https://www.feixiaohao.com/currencies/fargocoin/,980876.0,https://fargocoin.org/,
1152,AICHAIN,https://coinmarketcap.com/currencies/aichain/,AIT,https://www.feixiaohao.com/currencies/aichain/,979902.0,http://www.aichainnews.com/,https://t.me/ait_cn
1153,Filecoin [Futures],https://coinmarketcap.com/currencies/filecoin/,FIL,https://www.feixiaohao.com/currencies/filecoin/,883269.0,"https://filecoin.io/ , https://protocol.ai",
1154,UG Token,https://coinmarketcap.com/currencies/ug-token/,UGT,https://www.feixiaohao.com/currencies/ug-token/,858572.0,https://ugchain.org/,
1155,BigONE Token,https://coinmarketcap.com/currencies/bigone-token/,BIG,https://www.feixiaohao.com/currencies/bigone-token/,828096.0,"https://big.one/ , https://help.big.one/hc/en-us/articles/115004591733-BIG",
1156,Safe Trade Coin,https://coinmarketcap.com/currencies/safe-trade-coin/,XSTC,https://www.feixiaohao.com/currencies/safe-trade-coin/,801847.0,http://safetrade.co.in/,
1157,POLY AI,https://coinmarketcap.com/currencies/poly-ai/,AI,https://www.feixiaohao.com/currencies/poly-ai/,778718.0,https://polynetwork.org/,
1158,Cyder,https://coinmarketcap.com/currencies/cyder/,CYDER,https://www.feixiaohao.com/currencies/cyder/,765413.0,http://cydercoin.com/,https://t.me/cydercoin
1159,COMSA [XEM],https://coinmarketcap.com/currencies/comsa-xem/,CMS,https://www.feixiaohao.com/currencies/comsa-xem/,758906.0,https://comsa.io/en/,"https://t.me/comsaio , https://t.me/comsajapan"
1160,Hackspace Capital,https://coinmarketcap.com/currencies/hackspace-capital/,HAC,https://www.feixiaohao.com/currencies/hackspace-capital/,756332.0,https://hackspace.capital/,https://t.me/joinchat/Askr5UMsqSY43VQKFoS-kQ
1161,CFun,https://coinmarketcap.com/currencies/cfun/,CFUN,https://www.feixiaohao.com/currencies/cfun/,717083.0,https://www.cfunproject.com/,
1162,United Bitcoin,https://coinmarketcap.com/currencies/united-bitcoin/,UBTC,https://www.feixiaohao.com/currencies/united-bitcoin/,704250.0,http://ub.com/,
1163,InvestDigital,https://coinmarketcap.com/currencies/investdigital/,IDT,https://www.feixiaohao.com/currencies/investdigital/,680396.0,https://investdigital.info/,
1164,Qube,https://coinmarketcap.com/currencies/qube/,QUBE,https://www.feixiaohao.com/currencies/qube/,664242.0,http://www.qube.vip/,
1165,Infinitecoin,https://coinmarketcap.com/currencies/infinitecoin/,IFC,https://www.feixiaohao.com/currencies/infinitecoin/,646695.0,http://www.infiniteco.in,
1166,Measurable Data Token,https://coinmarketcap.com/currencies/measurable-data-token/,MDT,https://www.feixiaohao.com/currencies/measurable-data-token/,623797.0,https://www.mdt.co/,https://t.me/measurabledata
1167,Rebellious,https://coinmarketcap.com/currencies/rebellious/,REBL,https://www.feixiaohao.com/currencies/rebellious/,619476.0,https://www.rebellious.io/,"https://t.me/RebelliousCoin , https://discordapp.com/invite/q4yBxct"
1168,ATN,https://coinmarketcap.com/currencies/atn/,ATN,https://www.feixiaohao.com/currencies/atn/,536447.0,https://atn.io/,https://t.me/ATN_Blockchain
1169,LLToken,https://coinmarketcap.com/currencies/lltoken/,LLT,https://www.feixiaohao.com/currencies/lltoken/,520105.0,https://www.lltoken.com/,
1170,Bitcoin Atom [Futures],https://coinmarketcap.com/currencies/bitcoin-atom/,BCA,https://www.feixiaohao.com/currencies/bitcoin-atom/,519196.0,https://bitcoinatom.io/,http://t.me/bitcoinatom
1171,Telcoin,https://coinmarketcap.com/currencies/telcoin/,TEL,https://www.feixiaohao.com/currencies/telcoin/,518772.0,https://www.telco.in/,https://t.me/telcoincommunity
1172,Coinlancer,https://coinmarketcap.com/currencies/coinlancer/,CL,https://www.feixiaohao.com/currencies/coinlancer/,515868.0,https://www.coinlancer.io/,https://t.me/Coinlancer
1173,InfChain,https://coinmarketcap.com/currencies/infchain/,INF,https://www.feixiaohao.com/currencies/infchain/,509169.0,http://www.infchain.com/index-en.html,
1174,BitDegree,https://coinmarketcap.com/currencies/bitdegree/,BDG,https://www.feixiaohao.com/currencies/bitdegree/,475788.0,https://www.bitdegree.org/,https://t.me/bitdegree
1175,EtherDelta Token,https://coinmarketcap.com/currencies/etherdelta-token/,EDT,https://www.feixiaohao.com/currencies/etherdelta-token/,441118.0,"https://crowdsale.etherdelta.com/ , https://etherdelta.com/",
1176,EA Coin,https://coinmarketcap.com/currencies/ea-coin/,EAG,https://www.feixiaohao.com/currencies/ea-coin/,436618.0,"https://www.eacoin.io/ , https://www.eacapital.org/",
1177,Mixin,https://coinmarketcap.com/currencies/mixin/,XIN,https://www.feixiaohao.com/currencies/mixin/,424001.0,https://mixin.one/,
1178,HomeBlockCoin,https://coinmarketcap.com/currencies/homeblockcoin/,HBC,https://www.feixiaohao.com/currencies/homeblockcoin/,348785.0,https://www.homeblockcoin.com/,https://t.me/HomeBlockCoin
1179,Jingtum Tech,https://coinmarketcap.com/currencies/jingtum-tech/,SWTC,https://www.feixiaohao.com/currencies/jingtum-tech/,336985.0,https://www.jingtum.com/,
1180,TerraNova,https://coinmarketcap.com/currencies/terranova/,TER,https://www.feixiaohao.com/currencies/terranova/,328744.0,,
1181,Numus,https://coinmarketcap.com/currencies/numus/,NMS,https://www.feixiaohao.com/currencies/numus/,320678.0,http://numus.cash/,https://discord.gg/8BSQerW
1182,ClubCoin,https://coinmarketcap.com/currencies/clubcoin/,CLUB,https://www.feixiaohao.com/currencies/clubcoin/,310173.0,http://clubcoin.co/,
1183,StrongHands,https://coinmarketcap.com/currencies/stronghands/,SHND,https://www.feixiaohao.com/currencies/stronghands/,303037.0,http://stronghands.github.io/,"https://t.me/stronghands , https://discord.gg/rts5QPQ"
1184,B3Coin,https://coinmarketcap.com/currencies/b3coin/,B3,https://www.feixiaohao.com/currencies/b3coin/,301389.0,http://b3coin.io/,https://discordapp.com/invite/ARpuv79
1185,Vezt,https://coinmarketcap.com/currencies/vezt/,VZT,https://www.feixiaohao.com/currencies/vezt/,285668.0,https://vezt.co/,https://t.me/joinchat/F_38d0NlVp_oQfB0S5u1Fg
1186,DavorCoin,https://coinmarketcap.com/currencies/davorcoin/,DAV,https://www.feixiaohao.com/currencies/davorcoin/,277006.0,https://davor.io/,https://t.me/officialdavorcoin
1187,BitSerial,https://coinmarketcap.com/currencies/bitserial/,BTE,https://www.feixiaohao.com/currencies/bitserial/,266511.0,https://bitserial.io/,
1188,Polis,https://coinmarketcap.com/currencies/polis/,POLIS,https://www.feixiaohao.com/currencies/polis/,261365.0,https://polispay.org/,https://discord.gg/gwhHv8U
1189,Lightning Bitcoin [Futures],https://coinmarketcap.com/currencies/lightning-bitcoin/,LBTC,https://www.feixiaohao.com/currencies/lightning-bitcoin/,223382.0,http://lbtc.io/,https://twitter.com/LightningBTC
1190,HTML5COIN,https://coinmarketcap.com/currencies/htmlcoin/,HTML5,https://www.feixiaohao.com/currencies/htmlcoin/,207738.0,http://www.htmlcoin.com,https://t.me/htmlcoinofficial
1191,TokenClub,https://coinmarketcap.com/currencies/tokenclub/,TCT,https://www.feixiaohao.com/currencies/tokenclub/,203555.0,http://www.tokenclub.com/,https://t.me/token_club
1192,BitSoar,https://coinmarketcap.com/currencies/bitsoar/,BSR,https://www.feixiaohao.com/currencies/bitsoar/,188503.0,http://bitsoar.com/,
1193,Tokugawa,https://coinmarketcap.com/currencies/tokugawa/,TOK,https://www.feixiaohao.com/currencies/tokugawa/,185157.0,http://www.tokugawacoin.com/,
1194,Sphre AIR ,https://coinmarketcap.com/currencies/sphre-air/,XID,https://www.feixiaohao.com/currencies/sphre-air/,185093.0,http://www.sphre.co/,http://www.telegram.me/airplatform
1195,Infinity Economics,https://coinmarketcap.com/currencies/infinity-economics/,XIN,https://www.feixiaohao.com/currencies/infinity-economics/,157165.0,http://www.infinity-economics.org/,
1196,GOLD Reward Token,https://coinmarketcap.com/currencies/gold-reward-token/,GRX,https://www.feixiaohao.com/currencies/gold-reward-token/,149795.0,https://goldreward.io/,https://t.me/joinchat/AAAAAEH3O3kOexOTBEuZFg
1197,Zap,https://coinmarketcap.com/currencies/zap/,ZAP,https://www.feixiaohao.com/currencies/zap/,144564.0,http://www.zap.org/,https://t.me/ZapStore
1198,Bitcoin God,https://coinmarketcap.com/currencies/bitcoin-god/,GOD,https://www.feixiaohao.com/currencies/bitcoin-god/,137726.0,https://www.bitcoingod.org/,https://t.me/joinchat/HVP0kBBx-murObE3hpv7HA
1199,Swisscoin,https://coinmarketcap.com/currencies/swisscoin/,SIC,https://www.feixiaohao.com/currencies/swisscoin/,128786.0,https://swisscoin.eu/,
1200,DIMCOIN,https://coinmarketcap.com/currencies/dimcoin/,DIM,https://www.feixiaohao.com/currencies/dimcoin/,127830.0,"https://dim.foundation/ , https://www.dimcoin.io/","https://t.me/dimcoinICO , https://t.me/dimcoin"
1201,TOKYO,https://coinmarketcap.com/currencies/tokyo/,TOKC,https://www.feixiaohao.com/currencies/tokyo/,127427.0,,"https://t.me/tokyocoingroup , https://t.me/tokyocoin"
1202,Uquid Coin,https://coinmarketcap.com/currencies/uquid-coin/,UQC,https://www.feixiaohao.com/currencies/uquid-coin/,123710.0,https://uquidcoin.com/,https://t.me/uquidcoin
1203,Bitair,https://coinmarketcap.com/currencies/bitair/,BTCA,https://www.feixiaohao.com/currencies/bitair/,115903.0,https://www.bitair.io/,https://bitairicogroupchat.slack.com/
1204,Bankex,https://coinmarketcap.com/currencies/bankex/,BKX,https://www.feixiaohao.com/currencies/bankex/,113179.0,https://bankex.com/en/,https://t.me/bankex
1205,BOScoin,https://coinmarketcap.com/currencies/boscoin/,BOS,https://www.feixiaohao.com/currencies/boscoin/,112421.0,https://boscoin.io/,https://slack-boscoin.herokuapp.com/
1206,CryptopiaFeeShares,https://coinmarketcap.com/currencies/cryptopiafeeshares/,CEFS,https://www.feixiaohao.com/currencies/cryptopiafeeshares/,109894.0,,
1207,WETH,https://coinmarketcap.com/currencies/weth/,WETH,https://www.feixiaohao.com/currencies/weth/,104960.0,https://weth.io/,
1208,PlusCoin,https://coinmarketcap.com/currencies/pluscoin/,PLC,https://www.feixiaohao.com/currencies/pluscoin/,98323.3,https://pluscoin.io/,"https://t.me/PlusCoinENG , https://join.slack.com/t/pluscointeam/shared_invite/MjM3ODY2MDU1MDc5LTE1MDQ2NzcxOTEtZDQwMzU5NDZkZA"
1209,GET Protocol,https://coinmarketcap.com/currencies/guts-tickets/,GET,https://www.feixiaohao.com/currencies/guts-tickets/,96252.4,https://guts.tickets/,https://t.me/getprotocol
1210,Golos Gold,https://coinmarketcap.com/currencies/golos-gold/,GBG,https://www.feixiaohao.com/currencies/golos-gold/,93215.7,https://golos.io/,
1211,Cloud,https://coinmarketcap.com/currencies/cloud/,CLD,https://www.feixiaohao.com/currencies/cloud/,90909.6,"https://cloudwith.me/ , https://token.cloudwith.me/",
1212,Escroco,https://coinmarketcap.com/currencies/escoro/,ESC,https://www.feixiaohao.com/currencies/escoro/,89574.4,https://escroco.co/,
1213,NEO GOLD,https://coinmarketcap.com/currencies/neo-gold/,NEOG,https://www.feixiaohao.com/currencies/neo-gold/,87895.8,http://neo-gold.ulcraft.com/,https://t.me/neogold
1214,Kzcash,https://coinmarketcap.com/currencies/kzcash/,KZC,https://www.feixiaohao.com/currencies/kzcash/,86760.6,https://kzcash.kz/,https://t.me/KZCashCommunity
1215,ZenGold,https://coinmarketcap.com/currencies/zengold/,ZENGOLD,https://www.feixiaohao.com/currencies/zengold/,79560.9,http://www.zengold.org/,
1216,BlockCDN,https://coinmarketcap.com/currencies/blockcdn/,BCDN,https://www.feixiaohao.com/currencies/blockcdn/,74219.8,http://www.blockcdn.org/,"https://discord.gg/6NYqvEU , https://t.me/blockcdn"
1217,TIES Network,https://coinmarketcap.com/currencies/ties-network/,TIE,https://www.feixiaohao.com/currencies/ties-network/,73223.1,https://ties.network/,"https://t.me/tiesnetwork , https://slack.ties.network/"
1218,United Traders Token,https://coinmarketcap.com/currencies/uttoken/,UTT,https://www.feixiaohao.com/currencies/uttoken/,72809.6,https://uttoken.io/,https://t.me/uttokenchannel
1219,Spectre.ai Dividend Token,https://coinmarketcap.com/currencies/spectre-dividend/,SXDT,https://www.feixiaohao.com/currencies/spectre-dividend/,72153.7,http://www.spectre.ai/,https://t.me/joinchat/FlBl_UORqQZo-FbiPkHikA
1220,ZSEcoin,https://coinmarketcap.com/currencies/zsecoin/,ZSE,https://www.feixiaohao.com/currencies/zsecoin/,68847.6,https://zsecoin.com/,
1221,MagicCoin,https://coinmarketcap.com/currencies/magiccoin/,MAGE,https://www.feixiaohao.com/currencies/magiccoin/,64306.3,https://magiccoin.io/,
1222,StrikeBitClub,https://coinmarketcap.com/currencies/strikebitclub/,SBC,https://www.feixiaohao.com/currencies/strikebitclub/,62610.5,"https://strikebitclub.com/ , https://sbccoin.io/",
1223,Ignition,https://coinmarketcap.com/currencies/ignition/,IC,https://www.feixiaohao.com/currencies/ignition/,60839.4,https://www.ignitioncoin.org/,https://discordapp.com/invite/rfDSdgQ
1224,FAPcoin,https://coinmarketcap.com/currencies/fapcoin/,FAP,https://www.feixiaohao.com/currencies/fapcoin/,58963.8,http://fapcoin.io/,https://discord.gg/tfuqMSA
