rank,name,link,symbol,feixiaohao,volume-usd,website,chat,date,exchangeNumber
1083,JobsCoin,https://coinmarketcap.com/currencies/jobscoin/,JOBS,https://www.feixiaohao.com/currencies/jobscoin/,,http://jobscoin.us/,,,1
1084,Steps,https://coinmarketcap.com/currencies/steps/,STEPS,https://www.feixiaohao.com/currencies/steps/,,,,,1
1085,Orlycoin,https://coinmarketcap.com/currencies/orlycoin/,ORLY,https://www.feixiaohao.com/currencies/orlycoin/,,http://www.orlycoin.com/,,,1
1086,TAGRcoin,https://coinmarketcap.com/currencies/tagrcoin/,TAGR,https://www.feixiaohao.com/currencies/tagrcoin/,,http://www.tagrcoin.com/,,,1
1087,RSGPcoin,https://coinmarketcap.com/currencies/rsgpcoin/,RSGP,https://www.feixiaohao.com/currencies/rsgpcoin/,,http://rsgpcoin.com/,,2017-07-20,1
1088,Litecred,https://coinmarketcap.com/currencies/litecred/,LTCR,https://www.feixiaohao.com/currencies/litecred/,79.3794,,,,2
1089,Braincoin,https://coinmarketcap.com/currencies/braincoin/,BRAIN,https://www.feixiaohao.com/currencies/braincoin/,,,,,1
1090,iBank,https://coinmarketcap.com/currencies/ibank/,IBANK,https://www.feixiaohao.com/currencies/ibank/,,,,,1
1091,G3N,https://coinmarketcap.com/currencies/genstake/,G3N,https://www.feixiaohao.com/currencies/genstake/,,http://www.g3n.info/,,,1
1092,Antilitecoin,https://coinmarketcap.com/currencies/antilitecoin/,ALTC,https://www.feixiaohao.com/currencies/antilitecoin/,,http://antilitecoin.pw/,,,1
1093,LetItRide,https://coinmarketcap.com/currencies/letitride/,LIR,https://www.feixiaohao.com/currencies/letitride/,,http://www.letitri.de/,,,1
1094,EGO,https://coinmarketcap.com/currencies/ego/,EGO,https://www.feixiaohao.com/currencies/ego/,,,,,1
1095,PonziCoin,https://coinmarketcap.com/currencies/ponzicoin/,PONZI,https://www.feixiaohao.com/currencies/ponzicoin/,,,,,1
1096,Credence Coin,https://coinmarketcap.com/currencies/credence-coin/,CRDNC,https://www.feixiaohao.com/currencies/credence-coin/,383.345,http://www.credencecoin.co/,,2017-11-07,2
1097,OsmiumCoin,https://coinmarketcap.com/currencies/osmiumcoin/,OS76,https://www.feixiaohao.com/currencies/osmiumcoin/,,,,,1
1098,KingN Coin,https://coinmarketcap.com/currencies/kingn-coin/,KNC,https://www.feixiaohao.com/currencies/kingn-coin/,,http://kingncoin.com/,,2017-06-25,1
1099,Cabbage,https://coinmarketcap.com/currencies/cabbage/,CAB,https://www.feixiaohao.com/currencies/cabbage/,,http://www.cabbage.tech,,,1
1100,Bitvolt,https://coinmarketcap.com/currencies/bitvolt/,VOLT,https://www.feixiaohao.com/currencies/bitvolt/,,http://bitvolt.co/,,,1
1101,Project-X,https://coinmarketcap.com/currencies/project-x/,NANOX,https://www.feixiaohao.com/currencies/project-x/,,,,,1
1102,Xonecoin,https://coinmarketcap.com/currencies/xonecoin/,XOC,https://www.feixiaohao.com/currencies/xonecoin/,,,,,1
1103,High Voltage,https://coinmarketcap.com/currencies/high-voltage/,HVCO,https://www.feixiaohao.com/currencies/high-voltage/,,http://www.highvoltagecoin.tech/,,,1
1104,ImpulseCoin,https://coinmarketcap.com/currencies/impulsecoin/,IMPS,https://www.feixiaohao.com/currencies/impulsecoin/,,http://www.impulsecoin.io/,,,1
1105,P7Coin,https://coinmarketcap.com/currencies/p7coin/,P7C,https://www.feixiaohao.com/currencies/p7coin/,,,,,1
1106,CRTCoin,https://coinmarketcap.com/currencies/crtcoin/,CRT,https://www.feixiaohao.com/currencies/crtcoin/,21.1617,http://crtcoin.com/,,,1
1107,NodeCoin,https://coinmarketcap.com/currencies/nodecoin/,NODC,https://www.feixiaohao.com/currencies/nodecoin/,,,,,1
1108,Zonecoin,https://coinmarketcap.com/currencies/zonecoin/,ZNE,https://www.feixiaohao.com/currencies/zonecoin/,,https://www.zonecoin.tech/,,,1
1109,SydPak,https://coinmarketcap.com/currencies/sydpak/,SDP,https://www.feixiaohao.com/currencies/sydpak/,,http://www.sydpak.com/,,,1
1110,Corethum,https://coinmarketcap.com/currencies/corethum/,CRTM,https://www.feixiaohao.com/currencies/corethum/,63.7823,https://www.corethum.com/,https://t.me/joinchat/GsHoWw3bxGp3GLVU436_KA,2017-11-20,1
1111,Save and Gain,https://coinmarketcap.com/currencies/save-and-gain/,SANDG,https://www.feixiaohao.com/currencies/save-and-gain/,,http://coinaid.co.uk/,,,1
1112,BioBar,https://coinmarketcap.com/currencies/biobar/,BIOB,https://www.feixiaohao.com/currencies/biobar/,,http://biobar-crypto.ml/,,,1
1113,Concoin,https://coinmarketcap.com/currencies/concoin/,CONX,https://www.feixiaohao.com/currencies/concoin/,,http://www.concoin.com/,,,1
1114,AgrolifeCoin,https://coinmarketcap.com/currencies/agrolifecoin/,AGLC,https://www.feixiaohao.com/currencies/agrolifecoin/,280.596,https://www.agrolifecoin.org/,,,1
1115,GeyserCoin,https://coinmarketcap.com/currencies/geysercoin/,GSR,https://www.feixiaohao.com/currencies/geysercoin/,,http://geysercoin.com/,,2017-07-28,1
1116,CCMiner,https://coinmarketcap.com/currencies/ccminer/,CCM100,https://www.feixiaohao.com/currencies/ccminer/,4.11752,https://asset.ccminer.net/,,,1
1117,Selfiecoin,https://coinmarketcap.com/currencies/selfiecoin/,SLFI,https://www.feixiaohao.com/currencies/selfiecoin/,,,,,1
1118,Sojourn,https://coinmarketcap.com/currencies/sojourn/,SOJ,https://www.feixiaohao.com/currencies/sojourn/,3.77664,http://www.sojournbooking.net/,,2017-08-15,1
1119,Digital Credits,https://coinmarketcap.com/currencies/digital-credits/,DGCS,https://www.feixiaohao.com/currencies/digital-credits/,,http://dcredits.com/,,,1
1120,CoffeeCoin,https://coinmarketcap.com/currencies/coffeecoin/,CFC,https://www.feixiaohao.com/currencies/coffeecoin/,,http://www.coffee-coin.org/,,,1
1121,BurstOcean,https://coinmarketcap.com/currencies/burstocean/,OCEAN,https://www.feixiaohao.com/currencies/burstocean/,0.421253,,,,1
1122,Lex4All,https://coinmarketcap.com/currencies/lex4all/,LEX,https://www.feixiaohao.com/currencies/lex4all/,0.161331,,,,1
1123,ATMCoin,https://coinmarketcap.com/currencies/atmcoin/,ATMC,https://www.feixiaohao.com/currencies/atmcoin/,155069000.0,"https://www.atmcoin.com/website/inicio , https://www.bitsclub.com",,2017-08-25,1
1124,IOStoken,https://coinmarketcap.com/currencies/iostoken/,IOST,https://www.feixiaohao.com/currencies/iostoken/,93432300.0,http://iost.io/,https://t.me/officialios,2018-01-17,0
1125,Olympus Labs,https://coinmarketcap.com/currencies/olympus-labs/,MOT,https://www.feixiaohao.com/currencies/olympus-labs/,44065900.0,https://olympuslabs.io/,"http://t.me/olympuslabs , https://open.kakao.com/o/gROlDyC",2018-01-01,0
1126,BitcoinX,https://coinmarketcap.com/currencies/bitcoinx/,BCX,https://www.feixiaohao.com/currencies/bitcoinx/,18565900.0,https://bcx.org/,,2017-12-16,0
1127,SwftCoin,https://coinmarketcap.com/currencies/swftcoin/,SWFTC,https://www.feixiaohao.com/currencies/swftcoin/,17984000.0,http://www.swftcoin.com/,https://t.me/swfcoin,2018-01-05,6
1128,Acute Angle Cloud,https://coinmarketcap.com/currencies/acute-angle-cloud/,AAC,https://www.feixiaohao.com/currencies/acute-angle-cloud/,17283300.0,http://acuteangle.com/,,,
1129,Show,https://coinmarketcap.com/currencies/show/,SHOW,https://www.feixiaohao.com/currencies/show/,13755400.0,http://www.show.one/,,2018-01-12,4
1130,Bitcoin Diamond,https://coinmarketcap.com/currencies/bitcoin-diamond/,BCD,https://www.feixiaohao.com/currencies/bitcoin-diamond/,12192200.0,http://btcd.io/,"https://t.me/bcdsupport , https://bitcoindiamonds.slack.com/",2017-11-25,2
1131,Genaro Network,https://coinmarketcap.com/currencies/genaro-network/,GNX,https://www.feixiaohao.com/currencies/genaro-network/,12145300.0,https://genaro.network/en,https://t.me/GenaroNetworkOfficial,2017-12-19,0
1132,TopChain,https://coinmarketcap.com/currencies/topchain/,TOPC,https://www.feixiaohao.com/currencies/topchain/,11755200.0,http://www.topc.io/,https://t.me/topchaincoin,,
1133,Profile Utility Token,https://coinmarketcap.com/currencies/profile-utility-token/,PUT,https://www.feixiaohao.com/currencies/profile-utility-token/,11680300.0,https://www.robin8put.org/,https://t.me/Robin8_PUT,2018-01-18,0
1134,Trinity Network Credit,https://coinmarketcap.com/currencies/trinity-network-credit/,TNC,https://www.feixiaohao.com/currencies/trinity-network-credit/,9024250.0,https://trinity.tech/,https://t.me/TrinityStateChannels,2018-01-23,0
1135,SmartMesh,https://coinmarketcap.com/currencies/smartmesh/,SMT,https://www.feixiaohao.com/currencies/smartmesh/,8318620.0,https://smartmesh.io/,"https://t.me/SmartMesh , https://open.kakao.com/o/gWZRtfD",2017-12-14,3
1136,WaykiChain,https://coinmarketcap.com/currencies/waykichain/,WIC,https://www.feixiaohao.com/currencies/waykichain/,7661680.0,"http://waykichain.com/ , http://waykichain.net/",https://t.me/waykichain,2018-01-10,3
1137,SingularityNET,https://coinmarketcap.com/currencies/singularitynet/,AGI,https://www.feixiaohao.com/currencies/singularitynet/,7005890.0,https://singularitynet.io/,https://t.me/singularitynet,2018-01-19,3
1138,AI Doctor,https://coinmarketcap.com/currencies/aidoc/,AIDOC,https://www.feixiaohao.com/currencies/aidoc/,6787800.0,http://www.aidoc.me/,"https://t.me/AidocMeEn , https://t.me/AidocMe",2018-01-11,9
1139,Theta Token,https://coinmarketcap.com/currencies/theta-token/,THETA,https://www.feixiaohao.com/currencies/theta-token/,6149380.0,https://www.thetatoken.org/,https://t.me/joinchat/Gt6mbxJb-2XukwGA_atLjg,2018-01-18,0
1140,Ignis,https://coinmarketcap.com/currencies/ignis/,IGNIS,https://www.feixiaohao.com/currencies/ignis/,5270060.0,"https://www.jelurida.com/ico , https://www.jelurida.com",,2017-12-14,3
1141,ChatCoin,https://coinmarketcap.com/currencies/chatcoin/,CHAT,https://www.feixiaohao.com/currencies/chatcoin/,5230130.0,http://www.openchat.co/,,2018-01-20,4
1142,Bottos,https://coinmarketcap.com/currencies/bottos/,BTO,https://www.feixiaohao.com/currencies/bottos/,4535780.0,https://www.bottos.org/,https://telegram.me/bottosglobal,2018-01-15,4
1143,SelfSell,https://coinmarketcap.com/currencies/selfsell/,SSC,https://www.feixiaohao.com/currencies/selfsell/,4197720.0,https://www.selfsell.com/,,2018-01-21,1
1144,Yee,https://coinmarketcap.com/currencies/yee/,YEE,https://www.feixiaohao.com/currencies/yee/,4060520.0,http://www.yeefoundation.com/,,2018-01-21,2
1145,Aidos Kuneen,https://coinmarketcap.com/currencies/aidos-kuneen/,ADK,https://www.feixiaohao.com/currencies/aidos-kuneen/,3942680.0,http://aidoskuneen.com/,https://t.me/aidos_kuneen,,1
1146,ugChain,https://coinmarketcap.com/currencies/ugchain/,UGC,https://www.feixiaohao.com/currencies/ugchain/,3757270.0,http://www.ugchain.com/,"https://t.me/ugChainOfficial , https://t.me/ugChainchat",2018-01-14,2
1147,Kcash,https://coinmarketcap.com/currencies/kcash/,KCASH,https://www.feixiaohao.com/currencies/kcash/,3110190.0,https://www.kcash.com/,https://t.me/KcashOfficial,2018-01-13,1
1148,Super Bitcoin,https://coinmarketcap.com/currencies/super-bitcoin/,SBTC,https://www.feixiaohao.com/currencies/super-bitcoin/,2783770.0,http://supersmartbitcoin.com/,https://t.me/superbitcoinofficial,2017-12-16,0
1149,Viuly,https://coinmarketcap.com/currencies/viuly/,VIU,https://www.feixiaohao.com/currencies/viuly/,2671830.0,"https://viuly.io/ , https://viuly.com/",https://t.me/ViulyOfficial,2017-11-20,4
1150,Energo,https://coinmarketcap.com/currencies/energo/,TSL,https://www.feixiaohao.com/currencies/energo/,2654500.0,http://www.energolabs.com/,"https://t.me/EnergoEnglishCommunity , https://open.kakao.com/o/gdKLPqy",2017-11-22,0
1151,EchoLink,https://coinmarketcap.com/currencies/echolink/,EKO,https://www.feixiaohao.com/currencies/echolink/,2517730.0,https://echolink.info/,https://t.me/EcholinkOfficial,2018-01-16,1
1152,RealChain,https://coinmarketcap.com/currencies/realchain/,RCT,https://www.feixiaohao.com/currencies/realchain/,2444640.0,http://rcfund.org/,"https://t.me/realchain , https://t.me/realchain",,
1153,Selfkey,https://coinmarketcap.com/currencies/selfkey/,KEY,https://www.feixiaohao.com/currencies/selfkey/,2353210.0,https://selfkey.org/,https://t.me/selfkeyfoundation,2018-01-16,2
1154,LightChain,https://coinmarketcap.com/currencies/lightchain/,LIGHT,https://www.feixiaohao.com/currencies/lightchain/,2189820.0,http://www.lightchain.one/,http://t.me/lightchain,2018-01-21,1
1155,C20,https://coinmarketcap.com/currencies/c20/,C20,https://www.feixiaohao.com/currencies/c20/,2140040.0,https://crypto20.com/,https://open.kakao.com/o/gxk98HA,2018-01-23,2
1156,Qbao,https://coinmarketcap.com/currencies/qbao/,QBT,https://www.feixiaohao.com/currencies/qbao/,2069840.0,https://qbao.fund,"https://t.me/QbaofoundationEn , https://t.me/Qbaofoundation",2017-12-03,7
1157,FairGame,https://coinmarketcap.com/currencies/fairgame/,FAIR,https://www.feixiaohao.com/currencies/fairgame/,2062580.0,https://fair.game/,https://t.me/fairgameonline,2018-01-12,2
1158,Fargocoin,https://coinmarketcap.com/currencies/fargocoin/,FRGC,https://www.feixiaohao.com/currencies/fargocoin/,1950330.0,https://fargocoin.org/,,,2
1159,Tezos (Pre-Launch),https://coinmarketcap.com/currencies/tezos/,XTZ,https://www.feixiaohao.com/currencies/tezos/,1908340.0,https://www.tezos.com/,,2017-10-03,2
1160,Hyper Pay,https://coinmarketcap.com/currencies/hyper-pay/,HPY,https://www.feixiaohao.com/currencies/hyper-pay/,1892570.0,http://hyperpay.tech/,,2018-01-01,0
1161,United Bitcoin,https://coinmarketcap.com/currencies/united-bitcoin/,UBTC,https://www.feixiaohao.com/currencies/united-bitcoin/,1667830.0,http://ub.com/,,2017-12-19,0
1162,CanYaCoin,https://coinmarketcap.com/currencies/canyacoin/,CAN,https://www.feixiaohao.com/currencies/canyacoin/,1413210.0,https://canya.io/,https://t.me/canyacoin,2018-01-08,1
1163,IPChain,https://coinmarketcap.com/currencies/ipchain/,IPC,https://www.feixiaohao.com/currencies/ipchain/,1244630.0,https://www.ipcchain.org/,,,
1164,Mobius,https://coinmarketcap.com/currencies/mobius/,MOBI,https://www.feixiaohao.com/currencies/mobius/,1204460.0,https://mobius.network/,"https://t.me/mobius_network , https://jq.qq.com/?_wv=1027&k=5qz2sQz",2018-01-20,1
1165,SpaceChain,https://coinmarketcap.com/currencies/spacechain/,SPC,https://www.feixiaohao.com/currencies/spacechain/,1150450.0,http://spacechain.com/,,2018-01-17,4
1166,Mixin,https://coinmarketcap.com/currencies/mixin/,XIN,https://www.feixiaohao.com/currencies/mixin/,1095700.0,https://mixin.one/,,2018-01-10,1
1167,Lightning Bitcoin [Futures],https://coinmarketcap.com/currencies/lightning-bitcoin/,LBTC,https://www.feixiaohao.com/currencies/lightning-bitcoin/,1074660.0,http://lbtc.io/,https://twitter.com/LightningBTC,2018-01-04,0
1168,Titanium Blockchain,https://coinmarketcap.com/currencies/titanium-blockchain/,BAR,https://www.feixiaohao.com/currencies/titanium-blockchain/,989933.0,https://tbis.io/,"https://t.me/TbisOfficial , https://discord.gg/trrad7b",2018-01-21,2
1169,Safe Trade Coin,https://coinmarketcap.com/currencies/safe-trade-coin/,XSTC,https://www.feixiaohao.com/currencies/safe-trade-coin/,920975.0,http://safetradecoin.net/,https://join.slack.com/t/safetradecoin/shared_invite/enQtMzAyNTgzNDc0MjYzLWM0NDZhZjRjYmUzNmM3MTNjM2QyNDFkMTkwMTE5ZWQ4MGUzZjNiNDA5ZGYzMTc4ZTRiNGNhNjcyZDI5ZmU1MTA,,1
1170,Molecular Future,https://coinmarketcap.com/currencies/molecular-future/,MOF,https://www.feixiaohao.com/currencies/molecular-future/,883894.0,http://www.molecular.cc/,,,
1171,UG Token,https://coinmarketcap.com/currencies/ug-token/,UGT,https://www.feixiaohao.com/currencies/ug-token/,878196.0,https://ugchain.org/,,2017-08-31,1
1172,Rebellious,https://coinmarketcap.com/currencies/rebellious/,REBL,https://www.feixiaohao.com/currencies/rebellious/,871451.0,https://www.rebellious.io/,"https://t.me/RebelliousCoin , https://discordapp.com/invite/q4yBxct",2018-01-12,1
1173,COMSA [ETH],https://coinmarketcap.com/currencies/comsa-eth/,CMS,https://www.feixiaohao.com/currencies/comsa-eth/,773089.0,https://comsa.io/en/,https://t.me/comsaio,2017-12-14,0
1174,InsurePal,https://coinmarketcap.com/currencies/insurepal/,IPL,https://www.feixiaohao.com/currencies/insurepal/,761458.0,https://insurepal.io/,https://t.me/InsurePal,2018-01-19,1
1175,ShareX,https://coinmarketcap.com/currencies/sharex/,SEXC,https://www.feixiaohao.com/currencies/sharex/,749559.0,https://sharex.vc/,,2018-01-20,1
1176,Read,https://coinmarketcap.com/currencies/read/,READ,https://www.feixiaohao.com/currencies/read/,734343.0,https://read.lianzai.com/,,2018-01-21,5
1177,POLY AI,https://coinmarketcap.com/currencies/poly-ai/,AI,https://www.feixiaohao.com/currencies/poly-ai/,713464.0,https://polynetwork.org/,,2017-11-25,3
1178,ATN,https://coinmarketcap.com/currencies/atn/,ATN,https://www.feixiaohao.com/currencies/atn/,701828.0,https://atn.io/,https://t.me/ATN_Blockchain,,
1179,StarChain,https://coinmarketcap.com/currencies/starchain/,STC,https://www.feixiaohao.com/currencies/starchain/,690974.0,http://www.starchain.one/,https://beechat.io/join?g=7a6807acc57c48ed9307280faedb064c&lang=zh,2018-01-21,1
1180,AWARE,https://coinmarketcap.com/currencies/aware/,AWR,https://www.feixiaohao.com/currencies/aware/,679780.0,"http://www.aware.bi/ , https://www.aware.bi/",https://t.me/AWARECn,2018-01-15,3
1181,COMSA [XEM],https://coinmarketcap.com/currencies/comsa-xem/,CMS,https://www.feixiaohao.com/currencies/comsa-xem/,489030.0,https://comsa.io/en/,"https://t.me/comsaio , https://t.me/comsajapan",2017-12-14,0
1182,Numus,https://coinmarketcap.com/currencies/numus/,NMS,https://www.feixiaohao.com/currencies/numus/,454014.0,http://numus.cash/,https://discord.gg/8BSQerW,,
1183,BitSoar,https://coinmarketcap.com/currencies/bitsoar/,BSR,https://www.feixiaohao.com/currencies/bitsoar/,446387.0,http://bitsoar.com/,,2017-10-18,1
1184,EA Coin,https://coinmarketcap.com/currencies/ea-coin/,EAG,https://www.feixiaohao.com/currencies/ea-coin/,433268.0,"https://www.eacoin.io/ , https://www.eacapital.org/",,2017-11-17,2
1185,Qube,https://coinmarketcap.com/currencies/qube/,QUBE,https://www.feixiaohao.com/currencies/qube/,431607.0,http://www.qube.vip/,,2018-01-17,1
1186,Gatcoin,https://coinmarketcap.com/currencies/gatcoin/,GAT,https://www.feixiaohao.com/currencies/gatcoin/,414425.0,https://www.gatcoin.io/,https://t.me/gatcoin,2018-01-20,1
1187,BigONE Token,https://coinmarketcap.com/currencies/bigone-token/,BIG,https://www.feixiaohao.com/currencies/bigone-token/,393529.0,"https://big.one/ , https://help.big.one/hc/en-us/articles/115004591733-BIG",,2017-12-31,0
1188,Content and AD Network,https://coinmarketcap.com/currencies/content-and-ad-network/,CAN,https://www.feixiaohao.com/currencies/content-and-ad-network/,328490.0,http://mobipromo.io/cn/,,2018-01-11,0
1189,MOAC,https://coinmarketcap.com/currencies/moac/,MOAC,https://www.feixiaohao.com/currencies/moac/,313578.0,http://moac.io/,https://moac-chain.slack.com/,2018-01-16,4
1190,SegWit2x,https://coinmarketcap.com/currencies/segwit2x/,B2X,https://www.feixiaohao.com/currencies/segwit2x/,297522.0,http://b2x-segwit.io/,"https://t.me/Segwit2Xfork , https://t.me/Segwit2_X",2017-10-21,4
1191,Coinlancer,https://coinmarketcap.com/currencies/coinlancer/,CL,https://www.feixiaohao.com/currencies/coinlancer/,277040.0,https://www.coinlancer.io/,https://t.me/Coinlancer,2018-01-10,2
1192,StrongHands,https://coinmarketcap.com/currencies/stronghands/,SHND,https://www.feixiaohao.com/currencies/stronghands/,273825.0,http://stronghands.github.io/,"https://t.me/stronghands , https://discord.gg/rts5QPQ",,3
1193,Maggie,https://coinmarketcap.com/currencies/maggie/,MAG,https://www.feixiaohao.com/currencies/maggie/,258756.0,http://maggie.vip/,,2018-01-21,2
1194,InfChain,https://coinmarketcap.com/currencies/infchain/,INF,https://www.feixiaohao.com/currencies/infchain/,255243.0,http://www.infchain.com/index-en.html,,2017-08-13,6
1195,Ignition,https://coinmarketcap.com/currencies/ignition/,IC,https://www.feixiaohao.com/currencies/ignition/,248325.0,https://www.ignitioncoin.org/,https://discordapp.com/invite/rfDSdgQ,2018-01-15,2
1196,HomeBlockCoin,https://coinmarketcap.com/currencies/homeblockcoin/,HBC,https://www.feixiaohao.com/currencies/homeblockcoin/,221444.0,https://www.homeblockcoin.com/,https://t.me/HomeBlockCoin,2017-12-29,0
1197,ArbitrageCT,https://coinmarketcap.com/currencies/arbitragect/,ARCT,https://www.feixiaohao.com/currencies/arbitragect/,216815.0,https://arbitragect.com/,"https://t.me/ArbitrageCT_en , https://t.me/ArbitrageCT",2018-01-18,2
1198,LLToken,https://coinmarketcap.com/currencies/lltoken/,LLT,https://www.feixiaohao.com/currencies/lltoken/,198190.0,https://www.lltoken.com/,,2017-08-30,8
1199,TokenClub,https://coinmarketcap.com/currencies/tokenclub/,TCT,https://www.feixiaohao.com/currencies/tokenclub/,198018.0,http://www.tokenclub.com/,https://t.me/token_club,2018-01-12,3
1200,Hydro Protocol,https://coinmarketcap.com/currencies/hydro-protocol/,HOT,https://www.feixiaohao.com/currencies/hydro-protocol/,195464.0,https://thehydrofoundation.com/,https://t.me/hydroprotocol,2018-01-20,0
1201,EtherDelta Token,https://coinmarketcap.com/currencies/etherdelta-token/,EDT,https://www.feixiaohao.com/currencies/etherdelta-token/,190915.0,"https://crowdsale.etherdelta.com/ , https://etherdelta.com/",,2018-01-17,1
1202,Filecoin [Futures],https://coinmarketcap.com/currencies/filecoin/,FIL,https://www.feixiaohao.com/currencies/filecoin/,188439.0,"https://filecoin.io/ , https://protocol.ai",,2017-12-14,1
1203,Pirate Blocks,https://coinmarketcap.com/currencies/pirate-blocks/,SKULL,https://www.feixiaohao.com/currencies/pirate-blocks/,186239.0,,,2017-06-27,2
1204,CFun,https://coinmarketcap.com/currencies/cfun/,CFUN,https://www.feixiaohao.com/currencies/cfun/,171691.0,https://www.cfunproject.com/,,2018-01-11,3
1205,Hackspace Capital,https://coinmarketcap.com/currencies/hackspace-capital/,HAC,https://www.feixiaohao.com/currencies/hackspace-capital/,163864.0,https://hackspace.capital/,https://t.me/joinchat/Askr5UMsqSY43VQKFoS-kQ,2018-01-16,2
1206,StrikeBitClub,https://coinmarketcap.com/currencies/strikebitclub/,SBC,https://www.feixiaohao.com/currencies/strikebitclub/,159745.0,"https://strikebitclub.com/ , https://sbccoin.io/",,2017-12-09,2
1207,Measurable Data Token,https://coinmarketcap.com/currencies/measurable-data-token/,MDT,https://www.feixiaohao.com/currencies/measurable-data-token/,149163.0,https://www.mdt.co/,https://t.me/measurabledata,,
1208,Sphre AIR ,https://coinmarketcap.com/currencies/sphre-air/,XID,https://www.feixiaohao.com/currencies/sphre-air/,147593.0,http://www.sphre.co/,http://www.telegram.me/airplatform,2017-07-12,2
1209,DIMCOIN,https://coinmarketcap.com/currencies/dimcoin/,DIM,https://www.feixiaohao.com/currencies/dimcoin/,133168.0,"https://dim.foundation/ , https://www.dimcoin.io/","https://t.me/dimcoinICO , https://t.me/dimcoin",2017-12-28,1
1210,Bankex,https://coinmarketcap.com/currencies/bankex/,BKX,https://www.feixiaohao.com/currencies/bankex/,132916.0,https://bankex.com/en/,https://t.me/bankex,2018-01-14,1
1211,InvestDigital,https://coinmarketcap.com/currencies/investdigital/,IDT,https://www.feixiaohao.com/currencies/investdigital/,130610.0,https://investdigital.info/,,2018-01-17,1
1212,Jingtum Tech,https://coinmarketcap.com/currencies/jingtum-tech/,SWTC,https://www.feixiaohao.com/currencies/jingtum-tech/,127956.0,https://www.jingtum.com/,,,
1213,Tokugawa,https://coinmarketcap.com/currencies/tokugawa/,TOK,https://www.feixiaohao.com/currencies/tokugawa/,123893.0,http://www.tokugawacoin.com/,,2017-12-11,1
1214,Jiyo,https://coinmarketcap.com/currencies/jiyo/,JIYO,https://www.feixiaohao.com/currencies/jiyo/,121670.0,https://www.jiyo.io/,,2017-12-06,1
1215,Bitair,https://coinmarketcap.com/currencies/bitair/,BTCA,https://www.feixiaohao.com/currencies/bitair/,116498.0,https://www.bitair.io/,https://bitairicogroupchat.slack.com/,2017-12-17,1
1216,RefToken,https://coinmarketcap.com/currencies/reftoken/,REF,https://www.feixiaohao.com/currencies/reftoken/,114638.0,https://reftoken.io/,https://t.me/RefToken,2018-01-21,1
1217,DavorCoin,https://coinmarketcap.com/currencies/davorcoin/,DAV,https://www.feixiaohao.com/currencies/davorcoin/,108361.0,https://davor.io/,https://t.me/officialdavorcoin,2017-12-19,1
1218,Infinity Economics,https://coinmarketcap.com/currencies/infinity-economics/,XIN,https://www.feixiaohao.com/currencies/infinity-economics/,107458.0,http://www.infinity-economics.org/,,2017-10-03,1
1219,TerraNova,https://coinmarketcap.com/currencies/terranova/,TER,https://www.feixiaohao.com/currencies/terranova/,105737.0,,,2017-07-16,3
1220,Golos Gold,https://coinmarketcap.com/currencies/golos-gold/,GBG,https://www.feixiaohao.com/currencies/golos-gold/,99365.8,https://golos.io/,,,2
1221,IDEX Membership,https://coinmarketcap.com/currencies/idex-membership/,IDXM,https://www.feixiaohao.com/currencies/idex-membership/,97128.5,https://auroradao.com/tokensale/,,2018-01-19,1
1222,Elacoin,https://coinmarketcap.com/currencies/elacoin/,ELC,https://www.feixiaohao.com/currencies/elacoin/,94227.4,http://elc.22web.org/,,,1
1223,Maverick Chain,https://coinmarketcap.com/currencies/maverick-chain/,MVC,https://www.feixiaohao.com/currencies/maverick-chain/,87425.9,http://www.mvchain.net/,,2018-01-18,0
1224,Infinitecoin,https://coinmarketcap.com/currencies/infinitecoin/,IFC,https://www.feixiaohao.com/currencies/infinitecoin/,85980.3,http://www.infiniteco.in,,2013-06-05,6
1225,ClubCoin,https://coinmarketcap.com/currencies/clubcoin/,CLUB,https://www.feixiaohao.com/currencies/clubcoin/,77108.1,http://clubcoin.co/,,,3
1226,CryptopiaFeeShares,https://coinmarketcap.com/currencies/cryptopiafeeshares/,CEFS,https://www.feixiaohao.com/currencies/cryptopiafeeshares/,73162.0,,,2018-01-10,1
1227,Vezt,https://coinmarketcap.com/currencies/vezt/,VZT,https://www.feixiaohao.com/currencies/vezt/,71495.7,https://vezt.co/,https://t.me/joinchat/F_38d0NlVp_oQfB0S5u1Fg,2018-01-13,2
1228,AICHAIN,https://coinmarketcap.com/currencies/aichain/,AIT,https://www.feixiaohao.com/currencies/aichain/,69991.4,http://www.aichainnews.com/,https://t.me/ait_cn,,
1229,Kzcash,https://coinmarketcap.com/currencies/kzcash/,KZC,https://www.feixiaohao.com/currencies/kzcash/,69642.8,https://kzcash.kz/,https://t.me/KZCashCommunity,2018-01-13,1
1230,BitSerial,https://coinmarketcap.com/currencies/bitserial/,BTE,https://www.feixiaohao.com/currencies/bitserial/,67337.4,https://bitserial.io/,,2017-11-20,5
1231,Zap,https://coinmarketcap.com/currencies/zap/,ZAP,https://www.feixiaohao.com/currencies/zap/,66672.1,http://www.zap.org/,https://t.me/ZapStore,2018-01-12,3
1232,B3Coin,https://coinmarketcap.com/currencies/b3coin/,KB3,https://www.feixiaohao.com/currencies/b3coin/,66387.8,http://b3coin.io/,https://discordapp.com/invite/ARpuv79,,1
